"id_measure";"phenomenon_time";"pollutant";"value";"road_section_id"
20207;"2018-07-18 19:00:00";"NOx";"0";"24412041"
20208;"2018-07-18 19:00:00";"NOx";"0";"26287442"
20209;"2018-07-18 19:00:00";"NOx";"0";"147760152"
20210;"2018-07-18 19:00:00";"NOx";"0";"147489564"
20211;"2018-07-18 19:00:00";"NOx";"0.279400206879248";"219692869"
20212;"2018-07-18 19:00:00";"NOx";"0";"185609780"
20213;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"421179176"
20214;"2018-07-18 19:00:00";"NOx";"0.0344931037598272";"191051810"
20215;"2018-07-18 19:00:00";"NOx";"0";"125603865"
20216;"2018-07-18 19:00:00";"NOx";"0";"206523474"
20217;"2018-07-18 19:00:00";"NOx";"0.00965220530092845";"24700378"
20218;"2018-07-18 19:00:00";"NOx";"0.047775918892572";"489693762"
20219;"2018-07-18 19:00:00";"NOx";"0.661210051339736";"192130357"
20220;"2018-07-18 19:00:00";"NOx";"0.00680595471650643";"23131178"
20221;"2018-07-18 19:00:00";"NOx";"0";"663254219"
20222;"2018-07-18 19:00:00";"NOx";"0";"96825254"
20223;"2018-07-18 19:00:00";"NOx";"0.169198531655959";"415863925"
20224;"2018-07-18 19:00:00";"NOx";"0";"121436745"
20225;"2018-07-18 19:00:00";"NOx";"0.013609325269517";"65644190"
21474;"2018-07-18 19:00:00";"NOx";"0.641173383117319";"24319203"
20227;"2018-07-18 19:00:00";"NOx";"0";"38194486"
20228;"2018-07-18 19:00:00";"NOx";"0.641173383117319";"146414773"
20229;"2018-07-18 19:00:00";"NOx";"0";"36114299"
20230;"2018-07-18 19:00:00";"NOx";"0";"481117525"
20231;"2018-07-18 19:00:00";"NOx";"0.0768850324278644";"139083373"
20232;"2018-07-18 19:00:00";"NOx";"0";"386162855"
20233;"2018-07-18 19:00:00";"NOx";"0";"261134739"
20234;"2018-07-18 19:00:00";"NOx";"0";"49359914"
20235;"2018-07-18 19:00:00";"NOx";"0.428562070312792";"206646745"
20236;"2018-07-18 19:00:00";"NOx";"1.48939233786627";"681491181"
20237;"2018-07-18 19:00:00";"NOx";"0.0128776033188927";"48853463"
20238;"2018-07-18 19:00:00";"NOx";"0";"147760210"
20239;"2018-07-18 19:00:00";"NOx";"0.0820638251284367";"85773358"
20240;"2018-07-18 19:00:00";"NOx";"0";"24319288"
20241;"2018-07-18 19:00:00";"NOx";"0";"37745988"
20242;"2018-07-18 19:00:00";"NOx";"0";"49359828"
21475;"2018-07-18 19:00:00";"NOx";"0";"418286414"
20244;"2018-07-18 19:00:00";"NOx";"0";"142892724"
20245;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"116702857"
20246;"2018-07-18 19:00:00";"NOx";"0";"558045195"
20247;"2018-07-18 19:00:00";"NOx";"0";"38147897"
20248;"2018-07-18 19:00:00";"NOx";"0";"330447516"
20249;"2018-07-18 19:00:00";"NOx";"0.0590417574461815";"78404176"
20250;"2018-07-18 19:00:00";"NOx";"0";"457058006"
20251;"2018-07-18 19:00:00";"NOx";"0";"24433282"
20252;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"148897480"
20253;"2018-07-18 19:00:00";"NOx";"0";"92741319"
21476;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"415863917"
20255;"2018-07-18 19:00:00";"NOx";"0";"180980640"
21477;"2018-07-18 19:00:00";"NOx";"0";"111165962"
20257;"2018-07-18 19:00:00";"NOx";"0.567705599635126";"24345482"
20258;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"24582461"
20259;"2018-07-18 19:00:00";"NOx";"0";"26495029"
20260;"2018-07-18 19:00:00";"NOx";"0";"46102984"
20261;"2018-07-18 19:00:00";"NOx";"0";"175355191"
20262;"2018-07-18 19:00:00";"NOx";"0";"628590394"
20263;"2018-07-18 19:00:00";"NOx";"0";"177948883"
20264;"2018-07-18 19:00:00";"NOx";"0.170311679890538";"79206832"
20265;"2018-07-18 19:00:00";"NOx";"0.00965220530092845";"370725737"
20266;"2018-07-18 19:00:00";"NOx";"0";"54947287"
20267;"2018-07-18 19:00:00";"NOx";"0.183669458705482";"48134592"
20268;"2018-07-18 19:00:00";"NOx";"0";"205947971"
20269;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"28073898"
20270;"2018-07-18 19:00:00";"NOx";"0";"135553436"
20271;"2018-07-18 19:00:00";"NOx";"0.345075952719391";"207806852"
20272;"2018-07-18 19:00:00";"NOx";"0.208158719866213";"24319415"
21478;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"624699822"
20274;"2018-07-18 19:00:00";"NOx";"0";"124236377"
20275;"2018-07-18 19:00:00";"NOx";"0";"47454753"
20276;"2018-07-18 19:00:00";"NOx";"0.279400206879248";"23313622"
20277;"2018-07-18 19:00:00";"NOx";"0";"242229975"
20278;"2018-07-18 19:00:00";"NOx";"0.023574255752809";"27116326"
21479;"2018-07-18 19:00:00";"NOx";"0";"485900109"
20280;"2018-07-18 19:00:00";"NOx";"0";"137755394"
20281;"2018-07-18 19:00:00";"NOx";"0";"537842464"
20282;"2018-07-18 19:00:00";"NOx";"0.00227042442629465";"96967054"
21480;"2018-07-18 19:00:00";"NOx";"0";"108735168"
20284;"2018-07-18 19:00:00";"NOx";"0";"147760392"
20285;"2018-07-18 19:00:00";"NOx";"0";"154145835"
20286;"2018-07-18 19:00:00";"NOx";"0";"24433608"
20287;"2018-07-18 19:00:00";"NOx";"0.0242419600370969";"24360540"
20288;"2018-07-18 19:00:00";"NOx";"0.642286531351898";"92741255"
20289;"2018-07-18 19:00:00";"NOx";"0.148742542833976";"4766235"
20290;"2018-07-18 19:00:00";"NOx";"0";"261588724"
20291;"2018-07-18 19:00:00";"NOx";"0";"169453723"
20292;"2018-07-18 19:00:00";"NOx";"0";"192130353"
20293;"2018-07-18 19:00:00";"NOx";"0";"147760373"
20294;"2018-07-18 19:00:00";"NOx";"0";"60675236"
20295;"2018-07-18 19:00:00";"NOx";"0";"648487833"
20296;"2018-07-18 19:00:00";"NOx";"0.00680595471650643";"129509378"
20297;"2018-07-18 19:00:00";"NOx";"0.0106024321611804";"369314303"
20298;"2018-07-18 19:00:00";"NOx";"0";"138558088"
20299;"2018-07-18 19:00:00";"NOx";"0.00453477451833891";"137684980"
20300;"2018-07-18 19:00:00";"NOx";"0";"429759614"
20301;"2018-07-18 19:00:00";"NOx";"1.3992273308654";"92708514"
20302;"2018-07-18 19:00:00";"NOx";"0.0377520402815093";"33800357"
20303;"2018-07-18 19:00:00";"NOx";"1.26119694977764";"481858903"
20304;"2018-07-18 19:00:00";"NOx";"0.156953901075594";"680227901"
20305;"2018-07-18 19:00:00";"NOx";"0.00453477451833891";"402965621"
20306;"2018-07-18 19:00:00";"NOx";"0.0309869294221953";"24324930"
20307;"2018-07-18 19:00:00";"NOx";"0.460843369115573";"38753985"
20308;"2018-07-18 19:00:00";"NOx";"0.0106024321611804";"42301850"
20309;"2018-07-18 19:00:00";"NOx";"0";"28051602"
21481;"2018-07-18 19:00:00";"NOx";"0";"196219818"
20311;"2018-07-18 19:00:00";"NOx";"0";"26262004"
20312;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"189030844"
20313;"2018-07-18 19:00:00";"NOx";"0.0436887810416089";"165462636"
20314;"2018-07-18 19:00:00";"NOx";"0";"446121136"
20315;"2018-07-18 19:00:00";"NOx";"0";"24306074"
20316;"2018-07-18 19:00:00";"NOx";"0";"422970281"
20317;"2018-07-18 19:00:00";"NOx";"0.554347820820182";"121410660"
20318;"2018-07-18 19:00:00";"NOx";"0.0848183908806704";"414644033"
20319;"2018-07-18 19:00:00";"NOx";"0";"125628985"
20320;"2018-07-18 19:00:00";"NOx";"0";"138591319"
20321;"2018-07-18 19:00:00";"NOx";"0";"368535029"
20322;"2018-07-18 19:00:00";"NOx";"0.336170766842761";"604182577"
20323;"2018-07-18 19:00:00";"NOx";"0";"129124247"
20324;"2018-07-18 19:00:00";"NOx";"0";"148814494"
20325;"2018-07-18 19:00:00";"NOx";"0";"135269109"
20326;"2018-07-18 19:00:00";"NOx";"0";"139254683"
20327;"2018-07-18 19:00:00";"NOx";"0";"49359938"
20328;"2018-07-18 19:00:00";"NOx";"0.197027237520426";"206807281"
20329;"2018-07-18 19:00:00";"NOx";"0.0595734127345373";"78432474"
20330;"2018-07-18 19:00:00";"NOx";"0";"135657472"
20331;"2018-07-18 19:00:00";"NOx";"0.72465950071072";"253502103"
21482;"2018-07-18 19:00:00";"NOx";"0.0121333390883804";"620321018"
20333;"2018-07-18 19:00:00";"NOx";"0";"429274208"
20334;"2018-07-18 19:00:00";"NOx";"0";"148897445"
20335;"2018-07-18 19:00:00";"NOx";"1.01741748640491";"23075726"
20336;"2018-07-18 19:00:00";"NOx";"0.0177906263795611";"369853551"
20337;"2018-07-18 19:00:00";"NOx";"0.701283387784568";"86463021"
20338;"2018-07-18 19:00:00";"NOx";"0";"676142729"
20339;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"570328736"
20340;"2018-07-18 19:00:00";"NOx";"0.0289374930824083";"27100766"
20341;"2018-07-18 19:00:00";"NOx";"0.204819275162477";"660833596"
20342;"2018-07-18 19:00:00";"NOx";"0.0820638251284367";"27099080"
20343;"2018-07-18 19:00:00";"NOx";"0.48088003733799";"459892594"
20344;"2018-07-18 19:00:00";"NOx";"0";"419897271"
20345;"2018-07-18 19:00:00";"NOx";"0.0358421258474728";"23069993"
20346;"2018-07-18 19:00:00";"NOx";"0";"623040330"
20347;"2018-07-18 19:00:00";"NOx";"0";"662205161"
20348;"2018-07-18 19:00:00";"NOx";"0";"648487835"
20349;"2018-07-18 19:00:00";"NOx";"0";"144303161"
20350;"2018-07-18 19:00:00";"NOx";"0.0677339616786149";"80056974"
20351;"2018-07-18 19:00:00";"NOx";"0";"427767836"
20352;"2018-07-18 19:00:00";"NOx";"0";"590573899"
20353;"2018-07-18 19:00:00";"NOx";"0.00680595471650643";"325795577"
20354;"2018-07-18 19:00:00";"NOx";"0.0309869294221953";"414644029"
20355;"2018-07-18 19:00:00";"NOx";"0";"226703359"
20356;"2018-07-18 19:00:00";"NOx";"0.256024093953096";"79192476"
20357;"2018-07-18 19:00:00";"NOx";"0.0371122564965529";"667492275"
20358;"2018-07-18 19:00:00";"NOx";"0.27828705864467";"672492603"
20359;"2018-07-18 19:00:00";"NOx";"0";"550137057"
20360;"2018-07-18 19:00:00";"NOx";"0.0249094376532145";"206807289"
20361;"2018-07-18 19:00:00";"NOx";"0";"135269137"
20362;"2018-07-18 19:00:00";"NOx";"0.00453477451833891";"24412439"
20363;"2018-07-18 19:00:00";"NOx";"0";"490600856"
20364;"2018-07-18 19:00:00";"NOx";"0.197027237520426";"128892731"
20365;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"128192578"
20366;"2018-07-18 19:00:00";"NOx";"0";"138943801"
20367;"2018-07-18 19:00:00";"NOx";"0";"147760156"
20368;"2018-07-18 19:00:00";"NOx";"0";"80365751"
20369;"2018-07-18 19:00:00";"NOx";"0.0834267668870748";"24433301"
20370;"2018-07-18 19:00:00";"NOx";"0.092171168863865";"36860390"
20371;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"428044532"
20372;"2018-07-18 19:00:00";"NOx";"0.0464206114771336";"148615126"
20373;"2018-07-18 19:00:00";"NOx";"0.0323739532038787";"634753293"
20374;"2018-07-18 19:00:00";"NOx";"0.860463585329319";"86463022"
20375;"2018-07-18 19:00:00";"NOx";"1.30906232386453";"23075722"
20376;"2018-07-18 19:00:00";"NOx";"0";"173540921"
20377;"2018-07-18 19:00:00";"NOx";"0";"252332118"
21483;"2018-07-18 19:00:00";"NOx";"0";"27931574"
20379;"2018-07-18 19:00:00";"NOx";"0.0275872325366051";"79868850"
20380;"2018-07-18 19:00:00";"NOx";"0";"465521341"
20381;"2018-07-18 19:00:00";"NOx";"0.0121333390883804";"419073371"
20382;"2018-07-18 19:00:00";"NOx";"0";"169465175"
20383;"2018-07-18 19:00:00";"NOx";"0";"111540130"
20384;"2018-07-18 19:00:00";"NOx";"0";"165952923"
20385;"2018-07-18 19:00:00";"NOx";"0.020442904167553";"135565597"
20386;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"180986206"
20387;"2018-07-18 19:00:00";"NOx";"0";"135269097"
20388;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"22661934"
20389;"2018-07-18 19:00:00";"NOx";"0.0262457788119962";"136655277"
20390;"2018-07-18 19:00:00";"NOx";"0";"139849467"
20391;"2018-07-18 19:00:00";"NOx";"0.00870320156831907";"453401593"
20392;"2018-07-18 19:00:00";"NOx";"0";"476374355"
20393;"2018-07-18 19:00:00";"NOx";"0.0255772097378529";"137717706"
20394;"2018-07-18 19:00:00";"NOx";"0";"42464948"
20395;"2018-07-18 19:00:00";"NOx";"0";"524585920"
20396;"2018-07-18 19:00:00";"NOx";"0.175877421063431";"422878470"
20397;"2018-07-18 19:00:00";"NOx";"0";"26287447"
20398;"2018-07-18 19:00:00";"NOx";"0.014329565684943";"206807286"
21484;"2018-07-18 19:00:00";"NOx";"0.98624933583671";"474014437"
20400;"2018-07-18 19:00:00";"NOx";"0";"192995266"
20401;"2018-07-18 19:00:00";"NOx";"0";"147760323"
20402;"2018-07-18 19:00:00";"NOx";"0.189235199878376";"24319045"
20403;"2018-07-18 19:00:00";"NOx";"0.0262457788119962";"108690024"
20404;"2018-07-18 19:00:00";"NOx";"0.0191263193131353";"462643072"
20405;"2018-07-18 19:00:00";"NOx";"0";"20212977"
20406;"2018-07-18 19:00:00";"NOx";"0";"80365752"
20407;"2018-07-18 19:00:00";"NOx";"0";"134158145"
20408;"2018-07-18 19:00:00";"NOx";"0.19368779281669";"117204350"
21485;"2018-07-18 19:00:00";"NOx";"0";"147760314"
20410;"2018-07-18 19:00:00";"NOx";"0.197027237520426";"125603864"
20411;"2018-07-18 19:00:00";"NOx";"0.0756554985697546";"169402111"
20412;"2018-07-18 19:00:00";"NOx";"0";"24381006"
20413;"2018-07-18 19:00:00";"NOx";"0";"108690021"
20414;"2018-07-18 19:00:00";"NOx";"0";"77882707"
20415;"2018-07-18 19:00:00";"NOx";"0";"186641909"
20416;"2018-07-18 19:00:00";"NOx";"0";"99257926"
20417;"2018-07-18 19:00:00";"NOx";"0";"481117524"
20418;"2018-07-18 19:00:00";"NOx";"0.0242419600370969";"493409056"
20419;"2018-07-18 19:00:00";"NOx";"0";"111540028"
20420;"2018-07-18 19:00:00";"NOx";"0";"679053275"
20421;"2018-07-18 19:00:00";"NOx";"0";"620321019"
20422;"2018-07-18 19:00:00";"NOx";"0.023574255752809";"358681095"
20423;"2018-07-18 19:00:00";"NOx";"0";"23011972"
20424;"2018-07-18 19:00:00";"NOx";"0.42967521854737";"92741270"
20425;"2018-07-18 19:00:00";"NOx";"0.0656946005034239";"99742291"
20426;"2018-07-18 19:00:00";"NOx";"0";"466100487"
20427;"2018-07-18 19:00:00";"NOx";"0";"24577073"
20428;"2018-07-18 19:00:00";"NOx";"0";"116753100"
20429;"2018-07-18 19:00:00";"NOx";"0";"171764920"
20430;"2018-07-18 19:00:00";"NOx";"0";"116702856"
20431;"2018-07-18 19:00:00";"NOx";"0.225969091619472";"24380699"
20432;"2018-07-18 19:00:00";"NOx";"0";"166258321"
20433;"2018-07-18 19:00:00";"NOx";"0.0891412431209196";"49637642"
20434;"2018-07-18 19:00:00";"NOx";"0";"47203419"
20435;"2018-07-18 19:00:00";"NOx";"0.372904658583858";"82878128"
20436;"2018-07-18 19:00:00";"NOx";"0";"656957558"
20437;"2018-07-18 19:00:00";"NOx";"0.562139858462233";"24346521"
20438;"2018-07-18 19:00:00";"NOx";"0";"388897945"
20439;"2018-07-18 19:00:00";"NOx";"0";"369361649"
20440;"2018-07-18 19:00:00";"NOx";"0";"48135152"
20441;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"24567426"
20442;"2018-07-18 19:00:00";"NOx";"0.13016332392358";"297082680"
21486;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"129117657"
21487;"2018-07-18 19:00:00";"NOx";"0";"226703357"
20445;"2018-07-18 19:00:00";"NOx";"0";"24576989"
20446;"2018-07-18 19:00:00";"NOx";"0.0113753817329043";"609593958"
20447;"2018-07-18 19:00:00";"NOx";"0.0191263193131353";"26600585"
20448;"2018-07-18 19:00:00";"NOx";"0";"379903197"
20449;"2018-07-18 19:00:00";"NOx";"0";"669499120"
20450;"2018-07-18 19:00:00";"NOx";"0";"108690019"
20451;"2018-07-18 19:00:00";"NOx";"0";"5094693"
20452;"2018-07-18 19:00:00";"NOx";"0";"418476817"
20453;"2018-07-18 19:00:00";"NOx";"0.0906403085065822";"24627103"
20454;"2018-07-18 19:00:00";"NOx";"0";"135343778"
21488;"2018-07-18 19:00:00";"NOx";"0";"677251008"
20456;"2018-07-18 19:00:00";"NOx";"0";"169244351"
20457;"2018-07-18 19:00:00";"NOx";"0";"449536192"
20458;"2018-07-18 19:00:00";"NOx";"0";"138591341"
20459;"2018-07-18 19:00:00";"NOx";"0";"657995570"
20460;"2018-07-18 19:00:00";"NOx";"0.0316781104936353";"669667659"
20461;"2018-07-18 19:00:00";"NOx";"0.0269156300634721";"24379739"
20462;"2018-07-18 19:00:00";"NOx";"0";"37704580"
20463;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"533759116"
20464;"2018-07-18 19:00:00";"NOx";"0";"38231203"
20465;"2018-07-18 19:00:00";"NOx";"0";"115838845"
20466;"2018-07-18 19:00:00";"NOx";"0";"125360076"
20467;"2018-07-18 19:00:00";"NOx";"0";"186907165"
20468;"2018-07-18 19:00:00";"NOx";"0";"169453724"
20469;"2018-07-18 19:00:00";"NOx";"0.307228912743715";"125644931"
20470;"2018-07-18 19:00:00";"NOx";"1.21333157569076";"301696024"
20471;"2018-07-18 19:00:00";"NOx";"0";"125362962"
20472;"2018-07-18 19:00:00";"NOx";"0.395167623275431";"65644194"
20473;"2018-07-18 19:00:00";"NOx";"0";"537017181"
20474;"2018-07-18 19:00:00";"NOx";"0";"624460841"
20475;"2018-07-18 19:00:00";"NOx";"0.0396933779068334";"489693774"
20476;"2018-07-18 19:00:00";"NOx";"0";"142693549"
21489;"2018-07-18 19:00:00";"NOx";"0";"166128340"
20478;"2018-07-18 19:00:00";"NOx";"0.00227042442629465";"130994127"
20479;"2018-07-18 19:00:00";"NOx";"0";"424810604"
20480;"2018-07-18 19:00:00";"NOx";"0";"26287463"
20481;"2018-07-18 19:00:00";"NOx";"0.0396933779068334";"24412080"
20482;"2018-07-18 19:00:00";"NOx";"0";"147760309"
20483;"2018-07-18 19:00:00";"NOx";"0.0344931037598272";"26340499"
20484;"2018-07-18 19:00:00";"NOx";"0";"27099874"
20485;"2018-07-18 19:00:00";"NOx";"0";"628590375"
20486;"2018-07-18 19:00:00";"NOx";"0";"167872328"
20487;"2018-07-18 19:00:00";"NOx";"0";"116606364"
20488;"2018-07-18 19:00:00";"NOx";"0.0121333390883804";"82113293"
20489;"2018-07-18 19:00:00";"NOx";"0";"47119611"
20490;"2018-07-18 19:00:00";"NOx";"0.0590417574461815";"49277018"
20491;"2018-07-18 19:00:00";"NOx";"0";"199107021"
20492;"2018-07-18 19:00:00";"NOx";"0";"180980628"
20493;"2018-07-18 19:00:00";"NOx";"0.0698747698330619";"24319722"
20494;"2018-07-18 19:00:00";"NOx";"0";"24320062"
20495;"2018-07-18 19:00:00";"NOx";"0.0352111931505727";"28165025"
20496;"2018-07-18 19:00:00";"NOx";"0";"135746956"
20497;"2018-07-18 19:00:00";"NOx";"0";"49359900"
21490;"2018-07-18 19:00:00";"NOx";"0.35398113859602";"325887236"
20499;"2018-07-18 19:00:00";"NOx";"0.10684353153161";"24320414"
20500;"2018-07-18 19:00:00";"NOx";"0.00227042442629465";"27044758"
20501;"2018-07-18 19:00:00";"NOx";"0";"99722406"
20502;"2018-07-18 19:00:00";"NOx";"0.345075952719391";"137720783"
20503;"2018-07-18 19:00:00";"NOx";"0";"83010089"
20504;"2018-07-18 19:00:00";"NOx";"0";"39545450"
20505;"2018-07-18 19:00:00";"NOx";"0.0862394680795589";"23700166"
20506;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"137644131"
20507;"2018-07-18 19:00:00";"NOx";"0";"49359800"
20508;"2018-07-18 19:00:00";"NOx";"0.0610906553104837";"417929879"
20509;"2018-07-18 19:00:00";"NOx";"0";"253503683"
20510;"2018-07-18 19:00:00";"NOx";"0";"139083384"
20511;"2018-07-18 19:00:00";"NOx";"0.0496391541708663";"24412045"
20512;"2018-07-18 19:00:00";"NOx";"0";"125360072"
20513;"2018-07-18 19:00:00";"NOx";"0";"132272907"
20514;"2018-07-18 19:00:00";"NOx";"0";"677768906"
20515;"2018-07-18 19:00:00";"NOx";"0";"165309145"
20516;"2018-07-18 19:00:00";"NOx";"0";"160673029"
20517;"2018-07-18 19:00:00";"NOx";"0.0323739532038787";"457209367"
20518;"2018-07-18 19:00:00";"NOx";"0";"49359922"
20519;"2018-07-18 19:00:00";"NOx";"0";"491746049"
21491;"2018-07-18 19:00:00";"NOx";"0";"170129400"
20521;"2018-07-18 19:00:00";"NOx";"0";"465521345"
20522;"2018-07-18 19:00:00";"NOx";"0";"147760183"
20523;"2018-07-18 19:00:00";"NOx";"0";"116535635"
20524;"2018-07-18 19:00:00";"NOx";"0";"368480252"
20525;"2018-07-18 19:00:00";"NOx";"0.00227042442629465";"658732182"
20526;"2018-07-18 19:00:00";"NOx";"0";"675318045"
20527;"2018-07-18 19:00:00";"NOx";"0.537650597301502";"489688515"
20528;"2018-07-18 19:00:00";"NOx";"0.0450516495403506";"282856299"
20529;"2018-07-18 19:00:00";"NOx";"0";"397870794"
20530;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"24433899"
20531;"2018-07-18 19:00:00";"NOx";"0";"79976363"
20532;"2018-07-18 19:00:00";"NOx";"0";"147760367"
20533;"2018-07-18 19:00:00";"NOx";"0.522066522017401";"121410691"
20534;"2018-07-18 19:00:00";"NOx";"0";"470061420"
20535;"2018-07-18 19:00:00";"NOx";"0.365112620941807";"24319208"
20536;"2018-07-18 19:00:00";"NOx";"0.358433731534335";"20197523"
20537;"2018-07-18 19:00:00";"NOx";"0.185895755174639";"28604602"
20538;"2018-07-18 19:00:00";"NOx";"0.04233992260824";"495949168"
20539;"2018-07-18 19:00:00";"NOx";"0.219290202212";"23133934"
20540;"2018-07-18 19:00:00";"NOx";"0";"461925201"
20541;"2018-07-18 19:00:00";"NOx";"0";"294929084"
20542;"2018-07-18 19:00:00";"NOx";"0";"36066997"
21492;"2018-07-18 19:00:00";"NOx";"0";"24700430"
20544;"2018-07-18 19:00:00";"NOx";"0";"42464955"
20545;"2018-07-18 19:00:00";"NOx";"0.00870320156831907";"460997054"
20546;"2018-07-18 19:00:00";"NOx";"0";"325781351"
21493;"2018-07-18 19:00:00";"NOx";"0.0269156300634721";"531039459"
20548;"2018-07-18 19:00:00";"NOx";"0";"39653343"
20549;"2018-07-18 19:00:00";"NOx";"0.0303000290927733";"108644567"
20550;"2018-07-18 19:00:00";"NOx";"0";"135542745"
20551;"2018-07-18 19:00:00";"NOx";"0";"42388690"
20552;"2018-07-18 19:00:00";"NOx";"0";"180980648"
20553;"2018-07-18 19:00:00";"NOx";"0";"368693287"
20554;"2018-07-18 19:00:00";"NOx";"0";"147760149"
20555;"2018-07-18 19:00:00";"NOx";"0";"249513297"
20556;"2018-07-18 19:00:00";"NOx";"0";"41571902"
20557;"2018-07-18 19:00:00";"NOx";"0";"587326566"
20558;"2018-07-18 19:00:00";"NOx";"0.0121333390883804";"36002543"
20559;"2018-07-18 19:00:00";"NOx";"0.273834465706355";"672492605"
20560;"2018-07-18 19:00:00";"NOx";"0";"186909512"
20561;"2018-07-18 19:00:00";"NOx";"0";"184590116"
20562;"2018-07-18 19:00:00";"NOx";"0";"36855853"
20563;"2018-07-18 19:00:00";"NOx";"0";"36893283"
20564;"2018-07-18 19:00:00";"NOx";"0.0403485308872636";"135567550"
20565;"2018-07-18 19:00:00";"NOx";"0";"49359852"
20566;"2018-07-18 19:00:00";"NOx";"0";"157892396"
20567;"2018-07-18 19:00:00";"NOx";"0";"369384211"
20568;"2018-07-18 19:00:00";"NOx";"0";"48135147"
21494;"2018-07-18 19:00:00";"NOx";"0";"79827271"
20570;"2018-07-18 19:00:00";"NOx";"0";"24567755"
20571;"2018-07-18 19:00:00";"NOx";"0";"124774629"
21495;"2018-07-18 19:00:00";"NOx";"0.0464206114771336";"167487173"
20573;"2018-07-18 19:00:00";"NOx";"0.66566264427805";"380785181"
20574;"2018-07-18 19:00:00";"NOx";"0";"250533737"
20575;"2018-07-18 19:00:00";"NOx";"0";"147760272"
20576;"2018-07-18 19:00:00";"NOx";"0.0337810949783543";"42303680"
20577;"2018-07-18 19:00:00";"NOx";"0.282739651582985";"54516803"
20578;"2018-07-18 19:00:00";"NOx";"0";"124408523"
20579;"2018-07-18 19:00:00";"NOx";"0";"36599783"
20580;"2018-07-18 19:00:00";"NOx";"0.013609325269517";"180990545"
20581;"2018-07-18 19:00:00";"NOx";"0.022905783671084";"184590110"
20582;"2018-07-18 19:00:00";"NOx";"0.0768850324278644";"402878213"
20583;"2018-07-18 19:00:00";"NOx";"2.44057750431375";"23076451"
20584;"2018-07-18 19:00:00";"NOx";"0";"461751890"
20585;"2018-07-18 19:00:00";"NOx";"0";"186907174"
20586;"2018-07-18 19:00:00";"NOx";"0";"54961443"
20587;"2018-07-18 19:00:00";"NOx";"0.241553166903573";"329495119"
20588;"2018-07-18 19:00:00";"NOx";"0";"196555546"
20589;"2018-07-18 19:00:00";"NOx";"0.201479830458741";"20211829"
20590;"2018-07-18 19:00:00";"NOx";"0";"125360074"
20591;"2018-07-18 19:00:00";"NOx";"0.022905783671084";"482823642"
20592;"2018-07-18 19:00:00";"NOx";"0.377357251522172";"485409178"
20593;"2018-07-18 19:00:00";"NOx";"0.0457361923986653";"568576624"
20594;"2018-07-18 19:00:00";"NOx";"0";"147760257"
20595;"2018-07-18 19:00:00";"NOx";"0";"23067769"
20596;"2018-07-18 19:00:00";"NOx";"0";"49359957"
20597;"2018-07-18 19:00:00";"NOx";"0.0275872325366051";"24380988"
20598;"2018-07-18 19:00:00";"NOx";"0";"27115943"
20599;"2018-07-18 19:00:00";"NOx";"0";"136063155"
20600;"2018-07-18 19:00:00";"NOx";"0";"108735155"
20601;"2018-07-18 19:00:00";"NOx";"0.0184612427090489";"148830502"
20602;"2018-07-18 19:00:00";"NOx";"0";"551739434"
20603;"2018-07-18 19:00:00";"NOx";"0.0249094376532145";"676123421"
20604;"2018-07-18 19:00:00";"NOx";"0";"134158143"
20606;"2018-07-18 19:00:00";"NOx";"0";"39352508"
20607;"2018-07-18 19:00:00";"NOx";"0.00113606354516399";"79211023"
21497;"2018-07-18 19:00:00";"NOx";"0";"262591344"
20609;"2018-07-18 19:00:00";"NOx";"0.0667020112064671";"671165251"
20610;"2018-07-18 19:00:00";"NOx";"0.0275872325366051";"73888600"
20611;"2018-07-18 19:00:00";"NOx";"0";"243444411"
20612;"2018-07-18 19:00:00";"NOx";"0.0128776033188927";"24380422"
21498;"2018-07-18 19:00:00";"NOx";"0";"36855850"
20614;"2018-07-18 19:00:00";"NOx";"0";"37704574"
20615;"2018-07-18 19:00:00";"NOx";"0.0698747698330619";"369853556"
20616;"2018-07-18 19:00:00";"NOx";"0";"27040254"
20617;"2018-07-18 19:00:00";"NOx";"0.0113753817329043";"369142669"
20618;"2018-07-18 19:00:00";"NOx";"0";"138954160"
20619;"2018-07-18 19:00:00";"NOx";"0.0034032697162838";"26285733"
20620;"2018-07-18 19:00:00";"NOx";"0.218177053977421";"26256835"
