"id";"fuel";"emission_standard";"pollutant";"emission_factor";"vehicle_type"
3316;"diesel";"euro 5";"nox";"5.53327047877213";"heavy_duty_truck"
3317;"diesel";"euro 5";"nox";"7.53659632293608";"heavy_duty_truck"
3318;"diesel";"euro 5";"co";"0.0247315838901212";"heavy_duty_truck"
3319;"diesel";"euro 5";"co";"0.00768402177318775";"heavy_duty_truck"
3320;"diesel";"euro 5";"co";"0.0200198417199186";"heavy_duty_truck"
3321;"diesel";"euro 5";"co";"0.056633204100846";"heavy_duty_truck"
3322;"diesel";"euro 5";"co";"0.0441157058826561";"heavy_duty_truck"
3323;"diesel";"euro 5";"co";"0.0370401974841233";"heavy_duty_truck"
3324;"diesel";"euro 5";"co";"0.255812173219631";"heavy_duty_truck"
3325;"diesel";"euro 5";"co";"0.150796535089469";"heavy_duty_truck"
3326;"diesel";"euro 5";"co";"0.12504462163729";"heavy_duty_truck"
3327;"diesel";"euro 5";"co";"0.445096662286128";"heavy_duty_truck"
3328;"diesel";"euro 5";"co";"0.431658578479342";"heavy_duty_truck"
3329;"diesel";"euro 5";"co";"0.379760148312318";"heavy_duty_truck"
3330;"diesel";"euro 5";"co";"0.548526281402683";"heavy_duty_truck"
3331;"diesel";"euro 5";"co";"0.569616016652364";"heavy_duty_truck"
3332;"diesel";"euro 5";"co";"0.50397777410886";"heavy_duty_truck"
3333;"diesel";"euro 5";"co";"0.590111509606985";"heavy_duty_truck"
3334;"diesel";"euro 5";"co";"0.46253423111355";"heavy_duty_truck"
3335;"diesel";"euro 5";"co";"0.616294985822233";"heavy_duty_truck"
3336;"diesel";"euro 5";"co";"0.464321715923992";"heavy_duty_truck"
3337;"diesel";"euro 5";"co";"0.640271290157061";"heavy_duty_truck"
3338;"diesel";"euro 5";"co";"0.796953474435134";"heavy_duty_truck"
3339;"diesel";"euro 5";"nox";"0.0352360534277502";"heavy_duty_truck"
3340;"diesel";"euro 5";"nox";"0.097557492778546";"heavy_duty_truck"
3341;"diesel";"euro 5";"nox";"0.112656115449053";"heavy_duty_truck"
3342;"diesel";"euro 5";"nox";"0.214368101011548";"heavy_duty_truck"
3343;"diesel";"euro 5";"nox";"0.169103964873923";"heavy_duty_truck"
3344;"diesel";"euro 5";"nox";"0.164645464365794";"heavy_duty_truck"
3345;"diesel";"euro 5";"nox";"1.17913005611408";"heavy_duty_truck"
3346;"diesel";"euro 5";"nox";"0.837868289965011";"heavy_duty_truck"
3347;"diesel";"euro 5";"nox";"0.812784623577736";"heavy_duty_truck"
3348;"diesel";"euro 5";"nox";"2.90097322534853";"heavy_duty_truck"
3349;"diesel";"euro 5";"nox";"3.34115499602343";"heavy_duty_truck"
3350;"diesel";"euro 5";"nox";"3.67283187490897";"heavy_duty_truck"
3351;"diesel";"euro 5";"nox";"4.7433012139737";"heavy_duty_truck"
3352;"diesel";"euro 5";"nox";"6.43954923634422";"heavy_duty_truck"
3353;"diesel";"euro 5";"nox";"6.65915486412094";"heavy_duty_truck"
3354;"diesel";"euro 5";"nox";"6.89850320335073";"heavy_duty_truck"
3355;"diesel";"euro 5";"nox";"7.62925139427784";"heavy_duty_truck"
3356;"diesel";"euro 5";"nox";"9.91907156776909";"heavy_duty_truck"
3357;"diesel";"euro 5";"nox";"7.34749131010265";"heavy_duty_truck"
3358;"diesel";"euro 5";"nox";"9.91448078521662";"heavy_duty_truck"
3359;"diesel";"euro 5";"nox";"13.4055366768359";"heavy_duty_truck"
3360;"diesel";"euro 6";"co";"0.00169706664861558";"heavy_duty_truck"
3361;"diesel";"euro 6";"co";"0.00155053049050823";"heavy_duty_truck"
3362;"diesel";"euro 6";"co";"0.000683134613712313";"heavy_duty_truck"
3363;"diesel";"euro 6";"co";"0.00862921219997698";"heavy_duty_truck"
3364;"diesel";"euro 6";"co";"0.000814822086145323";"heavy_duty_truck"
3365;"diesel";"euro 6";"co";"0.00213052895195191";"heavy_duty_truck"
3366;"diesel";"euro 6";"co";"0.137065810175848";"heavy_duty_truck"
3367;"diesel";"euro 6";"co";"0.0290614399618207";"heavy_duty_truck"
3368;"diesel";"euro 6";"co";"0.0184918699982073";"heavy_duty_truck"
3369;"diesel";"euro 6";"co";"0.174513607756474";"heavy_duty_truck"
3370;"diesel";"euro 6";"co";"0.152494317490403";"heavy_duty_truck"
3371;"diesel";"euro 6";"co";"0.127407474878961";"heavy_duty_truck"
3372;"diesel";"euro 6";"co";"0.08640786274081";"heavy_duty_truck"
3373;"diesel";"euro 6";"co";"0.0820807143809235";"heavy_duty_truck"
3374;"diesel";"euro 6";"co";"0.100765946452292";"heavy_duty_truck"
3375;"diesel";"euro 6";"co";"0.0685107989680306";"heavy_duty_truck"
3376;"diesel";"euro 6";"co";"0.114862288166545";"heavy_duty_truck"
3377;"diesel";"euro 6";"co";"0.180287377311285";"heavy_duty_truck"
3378;"diesel";"euro 6";"co";"0.0840034807144809";"heavy_duty_truck"
3379;"diesel";"euro 6";"co";"0.183968044966204";"heavy_duty_truck"
3380;"diesel";"euro 6";"co";"0.253334458585319";"heavy_duty_truck"
3381;"diesel";"euro 6";"nox";"0.00619130648810865";"heavy_duty_truck"
3382;"diesel";"euro 6";"nox";"0.004720509075265";"heavy_duty_truck"
3383;"diesel";"euro 6";"nox";"0.0109021962176138";"heavy_duty_truck"
3384;"diesel";"euro 6";"nox";"0.164981635246184";"heavy_duty_truck"
3385;"diesel";"euro 6";"nox";"0.0694171645505903";"heavy_duty_truck"
3386;"diesel";"euro 6";"nox";"0.303479970950725";"heavy_duty_truck"
3387;"diesel";"euro 6";"nox";"0.929057122265337";"heavy_duty_truck"
3388;"diesel";"euro 6";"nox";"0.454514503229448";"heavy_duty_truck"
3389;"diesel";"euro 6";"nox";"0.312935787586209";"heavy_duty_truck"
3390;"diesel";"euro 6";"nox";"0.120356769328457";"heavy_duty_truck"
3391;"diesel";"euro 6";"nox";"0.165960299391335";"heavy_duty_truck"
3392;"diesel";"euro 6";"nox";"0.19450737700274";"heavy_duty_truck"
3393;"diesel";"euro 6";"nox";"0.206517799341421";"heavy_duty_truck"
3394;"diesel";"euro 6";"nox";"0.240498186881776";"heavy_duty_truck"
3395;"diesel";"euro 6";"nox";"0.215815945739243";"heavy_duty_truck"
3396;"diesel";"euro 6";"nox";"0.248134273097367";"heavy_duty_truck"
3397;"diesel";"euro 6";"nox";"0.291562443088643";"heavy_duty_truck"
3398;"diesel";"euro 6";"nox";"0.537763791570557";"heavy_duty_truck"
3399;"diesel";"euro 6";"nox";"0.306209219481316";"heavy_duty_truck"
3400;"diesel";"euro 6";"nox";"0.3862176319757";"heavy_duty_truck"
3401;"diesel";"euro 6";"nox";"0.604640499544544";"heavy_duty_truck"
3402;"diesel";"conventional";"co";"0.191613490613628";"heavy_duty_truck"
3403;"diesel";"conventional";"co";"0.227224374499559";"heavy_duty_truck"
3404;"diesel";"conventional";"co";"0.225580989698757";"heavy_duty_truck"
3405;"diesel";"conventional";"co";"0.272198431345674";"heavy_duty_truck"
3406;"diesel";"conventional";"co";"0.24665996108618";"heavy_duty_truck"
3407;"diesel";"conventional";"co";"0.223273996063214";"heavy_duty_truck"
3408;"diesel";"conventional";"co";"1.02337221383077";"heavy_duty_truck"
3409;"diesel";"conventional";"co";"0.758537068197816";"heavy_duty_truck"
3410;"diesel";"conventional";"co";"0.778420136432161";"heavy_duty_truck"
3411;"diesel";"conventional";"co";"1.65171924161285";"heavy_duty_truck"
3412;"diesel";"conventional";"co";"2.03573176841243";"heavy_duty_truck"
3413;"diesel";"conventional";"co";"2.36419355618564";"heavy_duty_truck"
3414;"diesel";"conventional";"co";"2.10901359553573";"heavy_duty_truck"
3415;"diesel";"conventional";"co";"2.29662782455492";"heavy_duty_truck"
3416;"diesel";"conventional";"co";"2.72303444121095";"heavy_duty_truck"
3417;"diesel";"conventional";"co";"2.00608872821192";"heavy_duty_truck"
3418;"diesel";"conventional";"co";"2.65144008506828";"heavy_duty_truck"
3419;"diesel";"conventional";"co";"3.79655274957836";"heavy_duty_truck"
3420;"diesel";"conventional";"co";"2.64132354653216";"heavy_duty_truck"
3421;"diesel";"conventional";"co";"3.98967920647122";"heavy_duty_truck"
3422;"diesel";"conventional";"co";"5.68040610313674";"heavy_duty_truck"
3423;"diesel";"conventional";"nox";"0.288156199399036";"heavy_duty_truck"
3424;"diesel";"conventional";"nox";"0.302189519107815";"heavy_duty_truck"
3425;"diesel";"conventional";"nox";"0.31331635480918";"heavy_duty_truck"
3426;"diesel";"conventional";"nox";"0.556880104181725";"heavy_duty_truck"
3427;"diesel";"conventional";"nox";"0.376669275643831";"heavy_duty_truck"
3428;"diesel";"conventional";"nox";"0.397392151996197";"heavy_duty_truck"
3429;"diesel";"conventional";"nox";"2.71011407943765";"heavy_duty_truck"
3430;"diesel";"conventional";"nox";"0.406106964436064";"heavy_duty_truck"
3431;"diesel";"conventional";"nox";"0.259189463805605";"heavy_duty_truck"
3432;"diesel";"conventional";"nox";"8.76112419820421";"heavy_duty_truck"
3433;"diesel";"conventional";"nox";"10.5233794735885";"heavy_duty_truck"
3434;"diesel";"conventional";"nox";"12.0868698387944";"heavy_duty_truck"
3435;"diesel";"conventional";"nox";"17.0920575151095";"heavy_duty_truck"
3436;"diesel";"conventional";"nox";"24.9395275430646";"heavy_duty_truck"
3437;"diesel";"conventional";"nox";"31.5990977944304";"heavy_duty_truck"
3438;"diesel";"conventional";"nox";"25.3071897962168";"heavy_duty_truck"
3439;"diesel";"conventional";"nox";"37.4956270802117";"heavy_duty_truck"
3440;"diesel";"conventional";"nox";"49.668597270057";"heavy_duty_truck"
3441;"diesel";"conventional";"nox";"32.81160099221";"heavy_duty_truck"
3442;"diesel";"conventional";"nox";"51.0303063640947";"heavy_duty_truck"
3443;"diesel";"conventional";"nox";"69.1029726312274";"heavy_duty_truck"
3444;"diesel";"euro 1";"co";"0.139649673703562";"heavy_duty_truck"
3445;"diesel";"euro 1";"co";"0.146617568039795";"heavy_duty_truck"
3446;"diesel";"euro 1";"co";"0.140452663429297";"heavy_duty_truck"
3447;"diesel";"euro 1";"co";"0.207422172222824";"heavy_duty_truck"
3448;"diesel";"euro 1";"co";"0.180664727515932";"heavy_duty_truck"
3449;"diesel";"euro 1";"co";"0.159966696212457";"heavy_duty_truck"
3450;"diesel";"euro 1";"co";"0.830111047186111";"heavy_duty_truck"
3451;"diesel";"euro 1";"co";"0.655872731778152";"heavy_duty_truck"
3452;"diesel";"euro 1";"co";"0.666632967930392";"heavy_duty_truck"
3453;"diesel";"euro 1";"co";"1.35150401113257";"heavy_duty_truck"
3454;"diesel";"euro 1";"co";"1.78536300503005";"heavy_duty_truck"
3455;"diesel";"euro 1";"co";"2.24020994579398";"heavy_duty_truck"
3456;"diesel";"euro 1";"co";"1.71611585862946";"heavy_duty_truck"
3457;"diesel";"euro 1";"co";"2.60707764546907";"heavy_duty_truck"
3458;"diesel";"euro 1";"co";"2.81025416912034";"heavy_duty_truck"
3459;"diesel";"euro 1";"co";"2.57243255584882";"heavy_duty_truck"
3460;"diesel";"euro 1";"co";"3.18663855719455";"heavy_duty_truck"
3461;"diesel";"euro 1";"co";"3.64565385963447";"heavy_duty_truck"
3462;"diesel";"euro 1";"co";"2.69794513124727";"heavy_duty_truck"
3463;"diesel";"euro 1";"co";"3.6970646797007";"heavy_duty_truck"
3464;"diesel";"euro 1";"co";"5.1829148446469";"heavy_duty_truck"
3465;"diesel";"euro 1";"nox";"0.258864044506061";"heavy_duty_truck"
3466;"diesel";"euro 1";"nox";"0.26539754728672";"heavy_duty_truck"
3467;"diesel";"euro 1";"nox";"0.274364383015848";"heavy_duty_truck"
3468;"diesel";"euro 1";"nox";"0.452519707369619";"heavy_duty_truck"
3469;"diesel";"euro 1";"nox";"0.302970879919236";"heavy_duty_truck"
3470;"diesel";"euro 1";"nox";"0.314891163050128";"heavy_duty_truck"
3471;"diesel";"euro 1";"nox";"1.87735742918357";"heavy_duty_truck"
3472;"diesel";"euro 1";"nox";"1.15131312929676";"heavy_duty_truck"
3473;"diesel";"euro 1";"nox";"0.131121018685462";"heavy_duty_truck"
3474;"diesel";"euro 1";"nox";"6.38947424359935";"heavy_duty_truck"
3475;"diesel";"euro 1";"nox";"7.50983349221156";"heavy_duty_truck"
3476;"diesel";"euro 1";"nox";"8.37890167640153";"heavy_duty_truck"
3477;"diesel";"euro 1";"nox";"12.0411197378125";"heavy_duty_truck"
3478;"diesel";"euro 1";"nox";"15.916305778654";"heavy_duty_truck"
3479;"diesel";"euro 1";"nox";"20.207360686326";"heavy_duty_truck"
3480;"diesel";"euro 1";"nox";"16.5213430312651";"heavy_duty_truck"
3481;"diesel";"euro 1";"nox";"24.7606151538163";"heavy_duty_truck"
3482;"diesel";"euro 1";"nox";"32.1917463384326";"heavy_duty_truck"
3483;"diesel";"euro 1";"nox";"21.0691625580652";"heavy_duty_truck"
3484;"diesel";"euro 1";"nox";"33.3123867364226";"heavy_duty_truck"
3485;"diesel";"euro 1";"nox";"44.976804547553";"heavy_duty_truck"
3486;"diesel";"euro 2";"co";"0.116796771308813";"heavy_duty_truck"
3487;"diesel";"euro 2";"co";"0.121903983492653";"heavy_duty_truck"
3488;"diesel";"euro 2";"co";"0.124134035851041";"heavy_duty_truck"
3489;"diesel";"euro 2";"co";"0.15940651704424";"heavy_duty_truck"
3490;"diesel";"euro 2";"co";"0.15051955048717";"heavy_duty_truck"
3491;"diesel";"euro 2";"co";"0.181387101857683";"heavy_duty_truck"
3492;"diesel";"euro 2";"co";"0.602784032397526";"heavy_duty_truck"
3493;"diesel";"euro 2";"co";"0.566864544547278";"heavy_duty_truck"
3494;"diesel";"euro 2";"co";"0.696510783599437";"heavy_duty_truck"
3495;"diesel";"euro 2";"co";"1.1939699507386";"heavy_duty_truck"
3496;"diesel";"euro 2";"co";"1.82358113359259";"heavy_duty_truck"
3497;"diesel";"euro 2";"co";"1.96091531053773";"heavy_duty_truck"
3498;"diesel";"euro 2";"co";"1.87455772751236";"heavy_duty_truck"
3499;"diesel";"euro 2";"co";"2.00660200671017";"heavy_duty_truck"
3500;"diesel";"euro 2";"co";"2.01912196386658";"heavy_duty_truck"
3501;"diesel";"euro 2";"co";"1.41503876830222";"heavy_duty_truck"
3502;"diesel";"euro 2";"co";"1.8468261955156";"heavy_duty_truck"
3503;"diesel";"euro 2";"co";"2.25541826919825";"heavy_duty_truck"
3504;"diesel";"euro 2";"co";"1.64793838119628";"heavy_duty_truck"
3505;"diesel";"euro 2";"co";"2.40054036706905";"heavy_duty_truck"
3506;"diesel";"euro 2";"co";"3.36063717820567";"heavy_duty_truck"
3507;"diesel";"euro 2";"nox";"0.306345772832683";"heavy_duty_truck"
3508;"diesel";"euro 2";"nox";"0.313432116147448";"heavy_duty_truck"
3509;"diesel";"euro 2";"nox";"0.328115134452596";"heavy_duty_truck"
3510;"diesel";"euro 2";"nox";"0.522352896406716";"heavy_duty_truck"
3511;"diesel";"euro 2";"nox";"0.360639813059496";"heavy_duty_truck"
3512;"diesel";"euro 2";"nox";"0.364344988409245";"heavy_duty_truck"
3513;"diesel";"euro 2";"nox";"2.12124082184092";"heavy_duty_truck"
3514;"diesel";"euro 2";"nox";"1.28783195146901";"heavy_duty_truck"
3515;"diesel";"euro 2";"nox";"0.157226911393501";"heavy_duty_truck"
3516;"diesel";"euro 2";"nox";"7.00117097612958";"heavy_duty_truck"
3517;"diesel";"euro 2";"nox";"8.00226128438359";"heavy_duty_truck"
3518;"diesel";"euro 2";"nox";"8.80447271133148";"heavy_duty_truck"
3519;"diesel";"euro 2";"nox";"12.0931797496668";"heavy_duty_truck"
3520;"diesel";"euro 2";"nox";"16.3638377462616";"heavy_duty_truck"
3521;"diesel";"euro 2";"nox";"20.1895303599371";"heavy_duty_truck"
3522;"diesel";"euro 2";"nox";"16.8298404220007";"heavy_duty_truck"
3523;"diesel";"euro 2";"nox";"23.7768060859297";"heavy_duty_truck"
3524;"diesel";"euro 2";"nox";"32.7668383831228";"heavy_duty_truck"
3525;"diesel";"euro 2";"nox";"20.9572237541651";"heavy_duty_truck"
3526;"diesel";"euro 2";"nox";"33.2657601216952";"heavy_duty_truck"
3527;"diesel";"euro 2";"nox";"44.3263682209937";"heavy_duty_truck"
3528;"diesel";"euro 3";"co";"0.23250428276631";"heavy_duty_truck"
3529;"diesel";"euro 3";"co";"0.23746466613032";"heavy_duty_truck"
3530;"diesel";"euro 3";"co";"0.2554703966139";"heavy_duty_truck"
3531;"diesel";"euro 3";"co";"0.325320507858322";"heavy_duty_truck"
3532;"diesel";"euro 3";"co";"0.268839323996565";"heavy_duty_truck"
3533;"diesel";"euro 3";"co";"0.300674014903589";"heavy_duty_truck"
3534;"diesel";"euro 3";"co";"1.07157048019971";"heavy_duty_truck"
3535;"diesel";"euro 3";"co";"0.810898274604272";"heavy_duty_truck"
3536;"diesel";"euro 3";"co";"0.79561018502658";"heavy_duty_truck"
3537;"diesel";"euro 3";"co";"1.28861374277115";"heavy_duty_truck"
3538;"diesel";"euro 3";"co";"1.72406747361585";"heavy_duty_truck"
3539;"diesel";"euro 3";"co";"2.07516789809767";"heavy_duty_truck"
3540;"diesel";"euro 3";"co";"1.6135184396034";"heavy_duty_truck"
3541;"diesel";"euro 3";"co";"1.97570285767851";"heavy_duty_truck"
3542;"diesel";"euro 3";"co";"2.08442013440962";"heavy_duty_truck"
3543;"diesel";"euro 3";"co";"1.64397457012368";"heavy_duty_truck"
3544;"diesel";"euro 3";"co";"1.81279051213283";"heavy_duty_truck"
3545;"diesel";"euro 3";"co";"2.15340302071639";"heavy_duty_truck"
3546;"diesel";"euro 3";"co";"1.59038438786872";"heavy_duty_truck"
3547;"diesel";"euro 3";"co";"2.23587710170866";"heavy_duty_truck"
3548;"diesel";"euro 3";"co";"3.07993453781728";"heavy_duty_truck"
3549;"diesel";"euro 3";"nox";"0.378156860566073";"heavy_duty_truck"
3550;"diesel";"euro 3";"nox";"0.350968840154428";"heavy_duty_truck"
3551;"diesel";"euro 3";"nox";"0.42163837815693";"heavy_duty_truck"
3552;"diesel";"euro 3";"nox";"0.543185608883664";"heavy_duty_truck"
3553;"diesel";"euro 3";"nox";"0.479491255850286";"heavy_duty_truck"
3554;"diesel";"euro 3";"nox";"0.475859810048113";"heavy_duty_truck"
3555;"diesel";"euro 3";"nox";"1.98560269942128";"heavy_duty_truck"
3556;"diesel";"euro 3";"nox";"1.28215609356829";"heavy_duty_truck"
3557;"diesel";"euro 3";"nox";"0.480655057300909";"heavy_duty_truck"
3558;"diesel";"euro 3";"nox";"5.42986460922316";"heavy_duty_truck"
3559;"diesel";"euro 3";"nox";"6.42205963801015";"heavy_duty_truck"
3560;"diesel";"euro 3";"nox";"7.07928936945911";"heavy_duty_truck"
3561;"diesel";"euro 3";"nox";"9.24541292375857";"heavy_duty_truck"
3562;"diesel";"euro 3";"nox";"11.8689720458668";"heavy_duty_truck"
3563;"diesel";"euro 3";"nox";"15.3307131181892";"heavy_duty_truck"
3564;"diesel";"euro 3";"nox";"12.22616817041";"heavy_duty_truck"
3565;"diesel";"euro 3";"nox";"18.2373153263732";"heavy_duty_truck"
3566;"diesel";"euro 3";"nox";"25.0789545922763";"heavy_duty_truck"
3567;"diesel";"euro 3";"nox";"15.9822871095113";"heavy_duty_truck"
3568;"diesel";"euro 3";"nox";"25.4612557885778";"heavy_duty_truck"
3569;"diesel";"euro 3";"nox";"33.2058067343034";"heavy_duty_truck"
3570;"diesel";"euro 4";"co";"0.0128427229617169";"heavy_duty_truck"
3571;"diesel";"euro 4";"co";"0.000703905824215549";"heavy_duty_truck"
3572;"diesel";"euro 4";"co";"0.000323263654268736";"heavy_duty_truck"
3573;"diesel";"euro 4";"co";"0.0208181537131445";"heavy_duty_truck"
3574;"diesel";"euro 4";"co";"0.0279952526501582";"heavy_duty_truck"
3575;"diesel";"euro 4";"co";"0.00734709514534796";"heavy_duty_truck"
3576;"diesel";"euro 4";"co";"0.333685116703199";"heavy_duty_truck"
3577;"diesel";"euro 4";"co";"0.143544471324516";"heavy_duty_truck"
3578;"diesel";"euro 4";"co";"0.115251777210936";"heavy_duty_truck"
3579;"diesel";"euro 4";"co";"0.638697580867751";"heavy_duty_truck"
3580;"diesel";"euro 4";"co";"0.698179958005278";"heavy_duty_truck"
3581;"diesel";"euro 4";"co";"0.743267004221788";"heavy_duty_truck"
3582;"diesel";"euro 4";"co";"0.946245666390837";"heavy_duty_truck"
3583;"diesel";"euro 4";"co";"1.09644440973423";"heavy_duty_truck"
3584;"diesel";"euro 4";"co";"1.32533865716449";"heavy_duty_truck"
3585;"diesel";"euro 4";"co";"1.13778648302441";"heavy_duty_truck"
3586;"diesel";"euro 4";"co";"1.67930624591185";"heavy_duty_truck"
3587;"diesel";"euro 4";"co";"1.65095655637003";"heavy_duty_truck"
3588;"diesel";"euro 4";"co";"1.39022640732682";"heavy_duty_truck"
3589;"diesel";"euro 4";"co";"1.73105533744393";"heavy_duty_truck"
3590;"diesel";"euro 4";"co";"2.49767669704358";"heavy_duty_truck"
3591;"diesel";"euro 4";"nox";"0.0420207353095672";"heavy_duty_truck"
3592;"diesel";"euro 4";"nox";"0.00343454824643321";"heavy_duty_truck"
3593;"diesel";"euro 4";"nox";"0.00253623742788479";"heavy_duty_truck"
3594;"diesel";"euro 4";"nox";"0.080469310543263";"heavy_duty_truck"
3595;"diesel";"euro 4";"nox";"0.0426135688864698";"heavy_duty_truck"
3596;"diesel";"euro 4";"nox";"0.0477210198330117";"heavy_duty_truck"
3597;"diesel";"euro 4";"nox";"1.17791717062306";"heavy_duty_truck"
3598;"diesel";"euro 4";"nox";"0.216882261809243";"heavy_duty_truck"
3599;"diesel";"euro 4";"nox";"0.17050961335508";"heavy_duty_truck"
3600;"diesel";"euro 4";"nox";"3.93570239621718";"heavy_duty_truck"
3601;"diesel";"euro 4";"nox";"4.6448089469566";"heavy_duty_truck"
3602;"diesel";"euro 4";"nox";"4.64716871506121";"heavy_duty_truck"
3603;"diesel";"euro 4";"nox";"6.99237204500262";"heavy_duty_truck"
3604;"diesel";"euro 4";"nox";"7.74356249428453";"heavy_duty_truck"
3605;"diesel";"euro 4";"nox";"10.400460229841";"heavy_duty_truck"
3606;"diesel";"euro 4";"nox";"9.28004230266343";"heavy_duty_truck"
3607;"diesel";"euro 4";"nox";"12.9760368503462";"heavy_duty_truck"
3608;"diesel";"euro 4";"nox";"17.2809199603166";"heavy_duty_truck"
3609;"diesel";"euro 4";"nox";"10.9240856224425";"heavy_duty_truck"
3610;"diesel";"euro 4";"nox";"17.6824489278176";"heavy_duty_truck"
3611;"diesel";"euro 4";"nox";"24.0929254237159";"heavy_duty_truck"
3612;"diesel";"euro 4";"co";"0.0128427229617169";"heavy_duty_truck"
3613;"diesel";"euro 4";"co";"0.000703905824215549";"heavy_duty_truck"
3614;"diesel";"euro 4";"co";"0.000323263654268736";"heavy_duty_truck"
3615;"diesel";"euro 4";"co";"0.0208181537131445";"heavy_duty_truck"
3616;"diesel";"euro 4";"co";"0.0279952526501582";"heavy_duty_truck"
3617;"diesel";"euro 4";"co";"0.00734709514534796";"heavy_duty_truck"
3618;"diesel";"euro 4";"co";"0.333685116703199";"heavy_duty_truck"
3619;"diesel";"euro 4";"co";"0.143544471324516";"heavy_duty_truck"
3620;"diesel";"euro 4";"co";"0.115251777210936";"heavy_duty_truck"
3621;"diesel";"euro 4";"co";"0.638697580867751";"heavy_duty_truck"
3622;"diesel";"euro 4";"co";"0.698179958005278";"heavy_duty_truck"
3623;"diesel";"euro 4";"co";"0.743267004221788";"heavy_duty_truck"
3624;"diesel";"euro 4";"co";"0.946245666390837";"heavy_duty_truck"
3625;"diesel";"euro 4";"co";"1.09644440973423";"heavy_duty_truck"
3626;"diesel";"euro 4";"co";"1.32533865716449";"heavy_duty_truck"
3627;"diesel";"euro 4";"co";"1.13778648302441";"heavy_duty_truck"
3628;"diesel";"euro 4";"co";"1.67930624591185";"heavy_duty_truck"
3629;"diesel";"euro 4";"co";"1.65095655637003";"heavy_duty_truck"
3630;"diesel";"euro 4";"co";"1.39022640732682";"heavy_duty_truck"
3631;"diesel";"euro 4";"co";"1.73105533744393";"heavy_duty_truck"
3632;"diesel";"euro 4";"co";"2.49767669704358";"heavy_duty_truck"
3633;"diesel";"euro 4";"nox";"0.0420207353095672";"heavy_duty_truck"
3634;"diesel";"euro 4";"nox";"0.00343454824643321";"heavy_duty_truck"
3635;"diesel";"euro 4";"nox";"0.00253623742788479";"heavy_duty_truck"
3636;"diesel";"euro 4";"nox";"0.080469310543263";"heavy_duty_truck"
3637;"diesel";"euro 4";"nox";"0.0426135688864698";"heavy_duty_truck"
3638;"diesel";"euro 4";"nox";"0.0477210198330117";"heavy_duty_truck"
3639;"diesel";"euro 4";"nox";"1.17791717062306";"heavy_duty_truck"
3640;"diesel";"euro 4";"nox";"0.216882261809243";"heavy_duty_truck"
3641;"diesel";"euro 4";"nox";"0.17050961335508";"heavy_duty_truck"
3642;"diesel";"euro 4";"nox";"3.93570239621718";"heavy_duty_truck"
3643;"diesel";"euro 4";"nox";"4.6448089469566";"heavy_duty_truck"
3644;"diesel";"euro 4";"nox";"4.64716871506121";"heavy_duty_truck"
3645;"diesel";"euro 4";"nox";"6.99237204500262";"heavy_duty_truck"
3646;"diesel";"euro 4";"nox";"7.74356249428453";"heavy_duty_truck"
3647;"diesel";"euro 4";"nox";"10.400460229841";"heavy_duty_truck"
3648;"diesel";"euro 4";"nox";"9.28004230266343";"heavy_duty_truck"
3649;"diesel";"euro 4";"nox";"12.9760368503462";"heavy_duty_truck"
3650;"diesel";"euro 4";"nox";"17.2809199603166";"heavy_duty_truck"
3651;"diesel";"euro 4";"nox";"10.9240856224425";"heavy_duty_truck"
3652;"diesel";"euro 4";"nox";"17.6824489278176";"heavy_duty_truck"
3653;"diesel";"euro 4";"nox";"24.0929254237159";"heavy_duty_truck"
3654;"diesel";"euro 5";"co";"0.0129434247270852";"heavy_duty_truck"
3655;"diesel";"euro 5";"co";"0.012430604003397";"heavy_duty_truck"
3656;"diesel";"euro 5";"co";"0.00293821674895496";"heavy_duty_truck"
3657;"diesel";"euro 5";"co";"0.00963851197204151";"heavy_duty_truck"
3658;"diesel";"euro 5";"co";"0.0214196816127815";"heavy_duty_truck"
3659;"diesel";"euro 5";"co";"0.0182373569356136";"heavy_duty_truck"
3660;"diesel";"euro 5";"co";"0.382993768808321";"heavy_duty_truck"
3661;"diesel";"euro 5";"co";"0.332518786563823";"heavy_duty_truck"
3662;"diesel";"euro 5";"co";"0.327457906309843";"heavy_duty_truck"
3663;"diesel";"euro 5";"co";"1.14807544597568";"heavy_duty_truck"
3664;"diesel";"euro 5";"co";"1.48167935234964";"heavy_duty_truck"
3665;"diesel";"euro 5";"co";"1.60749301606836";"heavy_duty_truck"
3666;"diesel";"euro 5";"co";"2.55392922847692";"heavy_duty_truck"
3667;"diesel";"euro 5";"co";"3.08958552181673";"heavy_duty_truck"
3668;"diesel";"euro 5";"co";"2.15966671307223";"heavy_duty_truck"
3669;"diesel";"euro 5";"co";"3.63129361436668";"heavy_duty_truck"
3670;"diesel";"euro 5";"co";"2.24163917372939";"heavy_duty_truck"
3671;"diesel";"euro 5";"co";"2.51852180199132";"heavy_duty_truck"
3672;"diesel";"euro 5";"co";"1.98279571026943";"heavy_duty_truck"
3673;"diesel";"euro 5";"co";"2.52865733481479";"heavy_duty_truck"
3674;"diesel";"euro 5";"co";"3.75616397993252";"heavy_duty_truck"
3675;"diesel";"euro 5";"nox";"0.0541006407477209";"heavy_duty_truck"
3676;"diesel";"euro 5";"nox";"0.0141869166763901";"heavy_duty_truck"
3677;"diesel";"euro 5";"nox";"0.0405502449193618";"heavy_duty_truck"
