"id","forecast_time","result_time","geom","wind_speed_h3","wind_speed_h4","wind_speed_h5","wind_speed_h6","wind_direction_h3","wind_direction_h4","wind_direction_h5","wind_direction_h6","temperature_h3","temperature_h4","temperature_h5","temperature_h6","monin_obukhov_length","surface_friction_velocity","planetary_boundary_layer_height","roughness_length","convective_scale_velocity","stability_class","height_h3","height_h4","height_h5","height_h6","height_h7","wind_speed_h2","wind_speed_h7","wind_direction_h2","wind_direction_h7","vertical_wind_speed_h3","vertical_wind_speed_h4","vertical_wind_speed_h5","vertical_wind_speed_h6","temperature_h1","height_h1","height_h2","wind_speed_h1","wind_direction_h1","temperature_h2","temperature_h7","vertical_wind_speed_h1","vertical_wind_speed_h2","vertical_wind_speed_h7"
2439,"2019-08-04 13:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304.0855","10","100","1.3317482","70.46261","299.95242",NULL,NULL,NULL,NULL
2440,"2019-08-04 14:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"305.30365","10","100","1.6033397","84.2529","301.30292",NULL,NULL,NULL,NULL
2441,"2019-08-04 15:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"305.63705","10","100","2.6035206","104.50957","301.92007",NULL,NULL,NULL,NULL
2442,"2019-08-04 16:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"305.35477","10","100","3.5380821","114.03639","302.25446",NULL,NULL,NULL,NULL
2443,"2019-08-04 17:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304.79312","10","100","3.3938842","112.55208","302.42703",NULL,NULL,NULL,NULL
2444,"2019-08-04 18:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"303.1928","10","100","2.9587433","102.065384","302.17145",NULL,NULL,NULL,NULL
2445,"2019-08-04 19:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"300.71262","10","100","4.334987","113.577225","300.88095",NULL,NULL,NULL,NULL
2446,"2019-08-04 20:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"299.09708","10","100","4.544144","114.40369","299.26102",NULL,NULL,NULL,NULL
2447,"2019-08-04 21:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.84183","10","100","1.9155465","55.59269","296.9822",NULL,NULL,NULL,NULL
2448,"2019-08-04 22:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.1478","10","100","0.35456747","170.43112","296.73074",NULL,NULL,NULL,NULL
2449,"2019-08-04 23:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.64056","10","100","3.3502083","278.96967","295.22134",NULL,NULL,NULL,NULL
2450,"2019-08-05 00:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"295.26617","10","100","4.2398987","272.30362","294.15454",NULL,NULL,NULL,NULL
2451,"2019-08-05 01:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.30005","10","100","4.474234","276.52206","293.2506",NULL,NULL,NULL,NULL
2452,"2019-08-05 02:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.65167","10","100","4.2994246","276.3191","292.45456",NULL,NULL,NULL,NULL
2453,"2019-08-05 03:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.05975","10","100","4.359536","276.34216","292.12653",NULL,NULL,NULL,NULL
2454,"2019-08-05 04:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"292.59274","10","100","3.978443","282.8056","291.793",NULL,NULL,NULL,NULL
2455,"2019-08-05 05:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"292.21185","10","100","3.694053","277.83057","291.48288",NULL,NULL,NULL,NULL
2456,"2019-08-05 06:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"292.58438","10","100","3.8886955","271.54572","291.23395",NULL,NULL,NULL,NULL
2457,"2019-08-05 07:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.62845","10","100","4.356798","279.1288","290.9939",NULL,NULL,NULL,NULL
2458,"2019-08-05 08:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"295.39023","10","100","3.9796371","282.98157","291.2305",NULL,NULL,NULL,NULL
2459,"2019-08-05 09:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.08087","10","100","3.6070962","284.82523","292.56433",NULL,NULL,NULL,NULL
2460,"2019-08-05 10:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.6642","10","100","2.8127995","286.38385","294.09164",NULL,NULL,NULL,NULL
2461,"2019-08-05 11:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"300.36163","10","100","2.2630892","293.4302","295.76978",NULL,NULL,NULL,NULL
2462,"2019-08-05 12:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"301.90173","10","100","1.5902077","294.8128","297.39603",NULL,NULL,NULL,NULL
2463,"2019-08-05 13:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"303.18594","10","100","1.5149258","319.77127","298.86346",NULL,NULL,NULL,NULL
2464,"2019-08-05 14:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304.1974","10","100","1.438218","340.47137","300.08554",NULL,NULL,NULL,NULL
2465,"2019-08-05 15:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304.79504","10","100","0.73738295","80.70236","300.88766",NULL,NULL,NULL,NULL
2466,"2019-08-05 16:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304.84006","10","100","1.7837634","121.443665","301.33932",NULL,NULL,NULL,NULL
2467,"2019-08-05 17:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304.18274","10","100","2.670599","129.34962","301.55228",NULL,NULL,NULL,NULL
2468,"2019-08-05 18:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"302.5742","10","100","2.4552124","131.56178","301.57117",NULL,NULL,NULL,NULL
2469,"2019-08-05 19:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"300.0771","10","100","2.9545555","128.27786","300.73145",NULL,NULL,NULL,NULL
2470,"2019-08-05 20:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.70648","10","100","3.8413808","112.24881","299.0915",NULL,NULL,NULL,NULL
2471,"2019-08-05 21:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.76093","10","100","3.0579996","102.96656","298.76508",NULL,NULL,NULL,NULL
2472,"2019-08-05 22:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.95395","10","100","2.5220015","103.47182","297.76828",NULL,NULL,NULL,NULL
2473,"2019-08-05 23:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.31433","10","100","1.8218002","81.022446","295.67963",NULL,NULL,NULL,NULL
2474,"2019-08-06 00:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"295.8459","10","100","2.0870886","83.60982","294.65527",NULL,NULL,NULL,NULL
2475,"2019-08-06 01:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"295.2812","10","100","2.618999","97.23616","293.9638",NULL,NULL,NULL,NULL
2476,"2019-08-06 02:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.74805","10","100","2.25266","123.14297","293.61746",NULL,NULL,NULL,NULL
2477,"2019-08-06 03:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.31415","10","100","2.09679","134.88168","293.31485",NULL,NULL,NULL,NULL
2478,"2019-08-06 04:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.96704","10","100","2.0764093","132.84215","293.19547",NULL,NULL,NULL,NULL
2479,"2019-08-06 05:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"293.6426","10","100","1.9098642","124.9456","293.04974",NULL,NULL,NULL,NULL
2480,"2019-08-06 06:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"294.11594","10","100","2.472197","115.2626","292.86203",NULL,NULL,NULL,NULL
2481,"2019-08-06 07:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"295.4572","10","100","2.760555","109.966545","292.89575",NULL,NULL,NULL,NULL
2482,"2019-08-06 08:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"296.9876","10","100","2.551226","111.81582","293.18262",NULL,NULL,NULL,NULL
2483,"2019-08-06 09:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.69888","10","100","2.178336","104.85463","294.4269",NULL,NULL,NULL,NULL
2484,"2019-08-06 10:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"300.43607","10","100","2.0819018","103.97881","296.06314",NULL,NULL,NULL,NULL
2485,"2019-08-06 11:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"302.15106","10","100","1.8003192","95.35775","297.88068",NULL,NULL,NULL,NULL
2486,"2019-08-06 12:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"303.7787","10","100","1.8282584","73.3481","299.57394",NULL,NULL,NULL,NULL
2487,"2019-08-06 13:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304.67654","10","100","2.114514","91.6266","300.67667",NULL,NULL,NULL,NULL
2488,"2019-08-06 14:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"305.11176","10","100","2.2583742","98.94533","301.32474",NULL,NULL,NULL,NULL
2489,"2019-08-06 15:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"305.31357","10","100","2.1200523","109.04641","301.7464",NULL,NULL,NULL,NULL
2490,"2019-08-06 16:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"304.5148","10","100","5.254789","127.71193","301.53485",NULL,NULL,NULL,NULL
2491,"2019-08-06 17:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"301.8543","10","100","3.6372988","139.87006","301.358",NULL,NULL,NULL,NULL
2492,"2019-08-06 18:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"300.6395","10","100","3.1744664","124.64309","300.73993",NULL,NULL,NULL,NULL
2493,"2019-08-06 19:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"299.40088","10","100","3.0689485","126.17092","300.03198",NULL,NULL,NULL,NULL
2494,"2019-08-06 20:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.78763","10","100","2.5636988","128.05191","299.43048",NULL,NULL,NULL,NULL
2495,"2019-08-06 21:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"298.1223","10","100","2.8366094","122.96944","299.03043",NULL,NULL,NULL,NULL
2496,"2019-08-06 22:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.3892","10","100","0.97498167","109.568275","298.2316",NULL,NULL,NULL,NULL
2497,"2019-08-06 23:00:00","2019-08-04 00:00:00","0101000020E6100000DE1FEF552B13ECBF4BDE4AC0F9D34440",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"297.12225","10","100","2.244063","13.094635","296.2892",NULL,NULL,NULL,NULL
