"segment_number","node_start","node_end","id_road_section"
0,"1780549234","1794602537","168164957"
1,"1794602537","1794602529","168164957"
0,"1794602574","1794602507","168164959"
0,"1499310198","1794602485","168164966"
1,"1794602485","1794602497","168164966"
2,"1794602497","1794602529","168164966"
3,"1794602529","1780549234","168164966"
0,"1794602537","1794602512","168164967"
0,"1784171158","1795126135","168224337"
0,"1748698311","1795126191","168224338"
1,"1795126191","1497981410","168224338"
0,"1795126191","1795126261","168224343"
1,"1795126261","2180482374","168224343"
2,"2180482374","1748698414","168224343"
0,"1748698344","1795126261","168224344"
0,"1201449003","1737782629","168224346"
0,"1201449058","1795126170","168224351"
0,"2940474061","2940474311","168225947"
1,"2940474311","2940474351","168225947"
2,"2940474351","1795153266","168225947"
3,"1795153266","1497981177","168225947"
4,"1497981177","1795153486","168225947"
0,"1795157586","1518818878","168226278"
0,"1518818839","1497981210","168226279"
0,"1798051841","1798051840","168559308"
0,"1799420721","1799420704","168719836"
0,"1801589338","1801589339","168978468"
0,"1801589338","264537393","168978794"
1,"264537393","1315000567","168978794"
2,"1315000567","762058853","168978794"
3,"762058853","1864193514","168978794"
0,"1801589339","4487330153","168978795"
0,"156334453","30389443","168980245"
0,"1804047270","1804047277","169239987"
0,"1804047279","1804047277","169239988"
1,"1804047277","1804047270","169239988"
2,"1804047270","1804047281","169239988"
3,"1804047281","1804047275","169239988"
0,"287561249","2015426337","169240037"
0,"1804085805","1804088008","169244093"
1,"1804088008","1804088003","169244093"
2,"1804088003","1804088009","169244093"
3,"1804088009","1804088002","169244093"
0,"1804088003","1804088004","169244351"
0,"1804088009","1804088008","169244352"
0,"1519348275","1804905144","169321567"
0,"1804905140","1804904918","169321571"
1,"1804904918","1804904222","169321571"
0,"1804903016","1506467554","169321575"
0,"1519348623","1804905753","169321594"
0,"1804904352","1804903680","169321603"
1,"1804903680","1804902772","169321603"
2,"1804902772","1804902595","169321603"
0,"1804905491","1519348537","169321607"
1,"1519348537","1804905421","169321607"
2,"1804905421","1804905415","169321607"
3,"1804905415","1804905144","169321607"
4,"1804905144","1804905140","169321607"
5,"1804905140","1804904694","169321607"
0,"1804905421","1804905146","169321615"
1,"1804905146","1365413745","169321615"
0,"1804905415","1804905341","169321624"
0,"355743241","1804905171","169321631"
0,"355743259","1804902772","169321636"
0,"1804905506","1804905491","169321647"
1,"1804905491","3768118824","169321647"
0,"1804904918","1804905146","169321648"
0,"1792077954","1805494553","169381185"
0,"1792077952","1805494556","169381186"
0,"58850772","2051933144","169394512"
0,"30389400","30389426","169400243"
0,"30438713","30438757","169400244"
0,"30438698","30438680","169402103"
0,"894793225","4287831717","169402104"
1,"4287831717","3832490279","169402104"
0,"267197535","267710279","169402105"
0,"354585458","354585443","169402106"
0,"30438760","310415027","169402107"
0,"937843937","266328896","169402108"
0,"296403294","1930735073","169402109"
0,"30438760","30438551","169402110"
0,"296403298","296399581","169402111"
1,"296399581","296403294","169402111"
0,"34756886","995592380","169402112"
0,"34756889","249788230","169402113"
0,"249788234","933317779","169402114"
0,"1806096034","1488574278","169447987"
1,"1488574278","1488574279","169447987"
0,"1806155698","1806156323","169453656"
1,"1806156323","1806156315","169453656"
2,"1806156315","1806156319","169453656"
3,"1806156319","1806155771","169453656"
0,"1806156323","1806156316","169453722"
0,"1806156321","1806156315","169453723"
0,"1806156317","1806156319","169453724"
0,"1806155771","1806155769","169453738"
0,"1806160984","1806156316","169453751"
1,"1806156316","1806156321","169453751"
2,"1806156321","1806156317","169453751"
3,"1806156317","1806155771","169453751"
0,"1806174826","4171954129","169456063"
0,"1806264122","1806265394","169464990"
1,"1806265394","1806269505","169464990"
2,"1806269505","1806268242","169464990"
3,"1806268242","1806268241","169464990"
4,"1806268241","1806268240","169464990"
5,"1806268240","4377068403","169464990"
6,"4377068403","4377068406","169464990"
7,"4377068406","1806264132","169464990"
8,"1806264132","1806264155","169464990"
0,"1806264132","1806264118","169464992"
0,"1806264155","1806264143","169464993"
0,"1806265394","1806265391","169465175"
0,"1806264122","1806265396","169465176"
0,"1806268241","1806268243","169465363"
0,"1806268240","1806268238","169465364"
0,"1806268242","1806268239","169465365"
0,"1806269505","1806269507","169465560"
0,"1808670665","3920804605","169702923"
0,"1808670662","3920804601","169702925"
0,"1774943066","1808855414","169724301"
0,"1774942885","1808855236","169724302"
0,"259485174","1125481664","170129400"
0,"259483689","264106188","170129401"
0,"267197531","267197517","170129402"
0,"252658057","252658059","170129403"
0,"348796056","296392071","170129404"
0,"30438355","2594320117","170129405"
0,"264106178","1126848538","170129406"
0,"249350143","249350058","170129407"
1,"249350058","135562868","170129407"
2,"135562868","135562939","170129407"
0,"249350161","1489580770","170129408"
1,"1489580770","528894469","170129408"
2,"528894469","30575140","170129408"
0,"420704338","420704339","170243989"
0,"1794602756","1794602749","170288657"
1,"1794602749","1499132744","170288657"
2,"1499132744","1518043551","170288657"
3,"1518043551","1495634222","170288657"
0,"976480991","1814425651","170288663"
0,"2481093631","1814425673","170288665"
0,"1518123389","1518085659","170288671"
0,"1814425814","1814425787","170288672"
1,"1814425787","1814425733","170288672"
0,"1814425797","1814425744","170288677"
0,"1814425787","1814425797","170288679"
1,"1814425797","1814425822","170288679"
0,"1814425679","2481093679","170288680"
1,"2481093679","1814425664","170288680"
0,"1814425638","1814425623","170288684"
0,"1794602538","1814425679","170288687"
1,"1814425679","2481093580","170288687"
0,"1814438425","1814438395","170290192"
1,"1814438395","1814438553","170290192"
0,"1814438298","1814438360","170290193"
1,"1814438360","463200064","170290193"
0,"1814438395","1814438360","170290202"
0,"463200046","1814438298","170290206"
1,"1814438298","1794602583","170290206"
0,"1499133045","1497981421","170824500"
1,"1497981421","1499133013","170824500"
2,"1499133013","1499132995","170824500"
0,"1774945763","1822985531","171234766"
0,"1822985602","1822984405","171234768"
0,"1822984722","1774945758","171234771"
0,"1774945786","1822986660","171234778"
1,"1822986660","1822986230","171234778"
0,"1826405313","1826401627","171234787"
1,"1826401627","1826399309","171234787"
2,"1826399309","1822986766","171234787"
0,"1822982337","1822982278","171234791"
1,"1822982278","1776107216","171234791"
0,"1774945776","1822984478","171234795"
1,"1822984478","1822984399","171234795"
2,"1822984399","1822983374","171234795"
3,"1822983374","1822983205","171234795"
0,"1822976607","1822978123","171234798"
1,"1822978123","1822978132","171234798"
0,"1822977539","1822976218","171234800"
1,"1822976218","1822975441","171234800"
2,"1822975441","1822975091","171234800"
3,"1822975091","1822975311","171234800"
4,"1822975311","1822976121","171234800"
5,"1822976121","1822977204","171234800"
6,"1822977204","1822978132","171234800"
7,"1822978132","1822978140","171234800"
8,"1822978140","1822978491","171234800"
9,"1822978491","1822979542","171234800"
10,"1822979542","1822979444","171234800"
11,"1822979444","1822978578","171234800"
12,"1822978578","1822977832","171234800"
0,"1822987355","1822985028","171234808"
1,"1822985028","1822985602","171234808"
2,"1822985602","1822983770","171234808"
3,"1822983770","1822983604","171234808"
4,"1822983604","1822982662","171234808"
5,"1822982662","1822981888","171234808"
0,"1774945799","1822982795","171234817"
0,"1822981209","1776106789","171234820"
0,"1822983770","1822984892","171234823"
1,"1822984892","1822986042","171234823"
0,"1774945781","1822987315","171234828"
0,"1774945774","1822984399","171234831"
1,"1822984399","1822983398","171234831"
2,"1822983398","1822983272","171234831"
3,"1822983272","1822982955","171234831"
0,"1776106561","1822981209","171234836"
1,"1822981209","1822981092","171234836"
0,"1774945738","1822982682","171234839"
1,"1822982682","1776107934","171234839"
0,"1774945716","355869716","171234843"
0,"1822982575","1822983065","171234847"
1,"1822983065","1822983139","171234847"
2,"1822983139","1822984164","171234847"
0,"1822982380","1822982769","171234851"
1,"1822982769","1822982782","171234851"
0,"1822982937","1822983037","171234853"
0,"1822982904","1774945769","171234858"
1,"1774945769","1822985348","171234858"
2,"1822985348","1826396844","171234858"
3,"1826396844","1826397451","171234858"
0,"1822985358","1822985348","171234867"
1,"1822985348","1822985531","171234867"
2,"1822985531","1822987136","171234867"
0,"1774945410","1822982016","171234872"
0,"1776105378","1822978119","171234876"
1,"1822978119","1776105408","171234876"
0,"1822984938","1822986230","171234886"
1,"1822986230","1822986323","171234886"
2,"1822986323","1822986660","171234886"
3,"1822986660","1822987315","171234886"
4,"1822987315","1826396844","171234886"
0,"1822979542","1822978173","171234887"
1,"1822978173","1822976786","171234887"
0,"1776106705","1822981270","171234894"
0,"1822982534","1822982528","171234897"
0,"1822983374","1822983076","171234902"
0,"1822978521","1822979009","171234909"
1,"1822979009","1822978649","171234909"
0,"1822982580","1822983037","171234919"
1,"1822983037","1822984405","171234919"
2,"1822984405","1822984094","171234919"
0,"1822982024","1822982045","171234921"
0,"1822977973","1822980498","171234926"
0,"1822983604","1822982542","171234930"
1,"1822982542","1822982390","171234930"
2,"1822982390","1822982372","171234930"
0,"1822983272","1822983272","171234933"
0,"1822980424","1822979255","171234935"
1,"1822979255","1822978521","171234935"
2,"1822978521","1822978122","171234935"
0,"1822983293","1822986238","171234943"
1,"1822986238","1822986477","171234943"
2,"1822986477","1822986766","171234943"
0,"1822982335","1822982776","171234965"
1,"1822982776","1822982782","171234965"
0,"1822979255","1822979009","171234972"
1,"1822979009","1822978522","171234972"
2,"1822978522","1822978155","171234972"
0,"1776107651","1776107853","171234976"
0,"1822980103","1822977204","171234982"
0,"1822982927","1822983293","171234996"
1,"1822983293","1822986042","171234996"
2,"1822986042","1822986238","171234996"
0,"1776105460","1822977474","171235000"
1,"1822977474","1822975441","171235000"
0,"1822978140","1822978123","171235008"
0,"1822981956","1822981980","171235013"
0,"1822982769","1822982770","171235017"
1,"1822982770","1822982776","171235017"
0,"1776106182","1822980364","171235027"
1,"1822980364","1822980184","171235027"
2,"1822980184","1822979766","171235027"
0,"1822973508","1776105030","171235030"
0,"1822982592","1822982937","171235035"
1,"1822982937","1822985028","171235035"
2,"1822985028","1826399411","171235035"
3,"1826399411","1826400493","171235035"
4,"1826400493","1826399383","171235035"
5,"1826399383","1826399309","171235035"
6,"1826399309","1826403430","171235035"
7,"1826403430","1826405131","171235035"
0,"1776107598","1822981923","171235050"
1,"1822981923","1822982074","171235050"
0,"1822978578","1822977832","171235065"
1,"1822977832","1822977539","171235065"
2,"1822977539","1822978126","171235065"
3,"1822978126","1822978173","171235065"
4,"1822978173","1822978491","171235065"
0,"1822982706","1822982795","171235068"
1,"1822982795","1822984478","171235068"
0,"1822982374","1822982662","171235076"
1,"1822982662","1822982927","171235076"
2,"1822982927","1826400002","171235076"
3,"1826400002","1826403430","171235076"
4,"1826403430","1826406115","171235076"
0,"1822982782","1822984077","171235081"
1,"1822984077","1822984921","171235081"
2,"1822984921","1822985229","171235081"
3,"1822985229","1774945823","171235081"
4,"1774945823","1826397769","171235081"
5,"1826397769","2618365581","171235081"
6,"2618365581","1826397451","171235081"
7,"1826397451","1826397983","171235081"
8,"1826397983","1826396361","171235081"
0,"1822981343","1822981300","171235086"
0,"1776105427","1822978119","171235091"
0,"1776107927","1822982689","171235096"
1,"1822982689","1776107945","171235096"
0,"1822984921","1822985229","171235102"
0,"1822978536","1822981300","171235103"
1,"1822981300","1822981956","171235103"
2,"1822981956","1822981982","171235103"
0,"1822982783","1822982753","171235136"
1,"1822982753","1822982685","171235136"
0,"1776107944","1822982689","171235142"
1,"1822982689","1822982674","171235142"
0,"1822984068","1774945756","171235178"
0,"1822982542","1822982390","171235185"
0,"2314087300","1822982575","171235190"
1,"1822982575","3352226703","171235190"
0,"1774945798","1822984938","171235191"
1,"1822984938","1822986323","171235191"
0,"1776107422","1822982278","171235198"
0,"1776104884","1776105124","171235202"
0,"1781509665","1776105441","171235220"
1,"1776105441","1822979766","171235220"
2,"1822979766","1822980364","171235220"
0,"1822982354","1822982528","171235233"
1,"1822982528","1776107829","171235233"
0,"1822987189","1822986477","171235237"
1,"1822986477","1822984892","171235237"
0,"1822986091","1826397394","171235239"
1,"1826397394","1826396653","171235239"
2,"1826396653","1826397005","171235239"
3,"1826397005","1826399231","171235239"
0,"1776107576","1776107900","171235241"
0,"1822981923","1822981934","171235250"
0,"1822982682","1776107924","171235252"
0,"1822978522","1822978122","171235259"
1,"1822978122","1822978109","171235259"
0,"1822983072","1822983076","171235261"
1,"1822983076","1822982904","171235261"
2,"1822982904","1822982766","171235261"
0,"1822975091","1822977096","171235272"
1,"1822977096","1822976786","171235272"
2,"1822976786","1822976607","171235272"
3,"1822976607","1822976121","171235272"
4,"1822976121","1822977973","171235272"
5,"1822977973","1822978109","171235272"
6,"1822978109","1822977988","171235272"
0,"1822985750","1822986532","171235276"
1,"1822986532","1826395030","171235276"
2,"1826395030","1822987355","171235276"
3,"1822987355","1826399411","171235276"
0,"1822980184","1822980203","171235279"
0,"1822982770","1822982707","171235282"
0,"1822986066","1822984077","171235288"
0,"1826399347","1826402724","171643458"
0,"1826402111","1826402760","171643465"
0,"1826400058","1826401580","171643472"
0,"1826401073","1826402875","171643477"
1,"1826402875","1826402724","171643477"
2,"1826402724","1826403235","171643477"
3,"1826403235","1826404229","171643477"
4,"1826404229","1826406115","171643477"
5,"1826406115","1826405313","171643477"
6,"1826405313","1826400889","171643477"
7,"1826400889","1826397394","171643477"
0,"1826396361","1822987136","171643481"
1,"1822987136","1822984722","171643481"
2,"1822984722","1822984068","171643481"
3,"1822984068","1774945738","171643481"
0,"1826398218","1826398037","171643483"
1,"1826398037","1826398029","171643483"
2,"1826398029","1826400002","171643483"
0,"1826408091","1826408333","171643499"
0,"1826409724","4314732023","171643507"
1,"4314732023","1826412352","171643507"
2,"1826412352","534014114","171643507"
0,"1826397769","1826399347","171643549"
1,"1826399347","1826400516","171643549"
0,"1826402875","1826406847","171643583"
0,"1826398037","1826397673","171643640"
0,"1826398697","1826400058","171643670"
1,"1826400058","1826404705","171643670"
2,"1826404705","1826406690","171643670"
3,"1826406690","1826409794","171643670"
0,"1826397983","1826398697","171643674"
1,"1826398697","2618365588","171643674"
2,"2618365588","2618365594","171643674"
3,"2618365594","1826401073","171643674"
4,"1826401073","1826407426","171643674"
0,"1826399309","1826399018","171643678"
0,"1826395030","1826397005","171643687"
1,"1826397005","1826400889","171643687"
2,"1826400889","1826404229","171643687"
0,"1822986532","1826396653","171643696"
0,"534014119","1826399152","171643698"
0,"1826413747","1826413369","171643702"
0,"1826399383","1826399018","171643704"
1,"1826399018","1826397426","171643704"
0,"1826401627","1826400493","171643705"
0,"1774945885","1774946010","171643751"
1,"1774946010","1774946027","171643751"
2,"1774946027","1774946101","171643751"
3,"1774946101","1774946136","171643751"
4,"1774946136","1774946231","171643751"
5,"1774946231","4314732048","171643751"
6,"4314732048","1826408333","171643751"
7,"1826408333","1826409724","171643751"
8,"1826409724","1826413747","171643751"
9,"1826413747","1826414145","171643751"
0,"1826636962","1826636960","171671043"
0,"1826657856","1826657859","171672688"
0,"621448860","621448867","171764918"
1,"621448867","621448872","171764918"
0,"621448941","616803319","171764919"
0,"621448941","621448937","171764920"
1,"621448937","5704717766","171764920"
2,"5704717766","621448900","171764920"
0,"249082608","4062436974","172137398"
0,"1830723175","263340819","172141560"
0,"297511674","1792069518","172141561"
0,"1830723189","297511674","172141563"
0,"297511674","1830723189","172141564"
0,"1834740388","1835667878","172686782"
1,"1835667878","1835667896","172686782"
0,"1834740382","1835667878","172686783"
0,"263854004","1843359592","173540891"
1,"1843359592","1843359730","173540891"
2,"1843359730","1843359736","173540891"
3,"1843359736","1843359747","173540891"
4,"1843359747","1843359754","173540891"
5,"1843359754","1843359773","173540891"
6,"1843359773","1843359823","173540891"
7,"1843359823","1843359830","173540891"
0,"632634975","632635048","173540893"
1,"632635048","263854054","173540893"
0,"1843359754","1843359752","173540896"
1,"1843359752","1843359662","173540896"
0,"1843359896","632635048","173540899"
0,"1843359569","1843359633","173540901"
0,"1843359592","1843359695","173540902"
1,"1843359695","1843359736","173540902"
0,"1430850195","1843359896","173540903"
1,"1843359896","263854042","173540903"
0,"263854031","1843359809","173540905"
0,"263854014","1843359699","173540907"
1,"1843359699","1843359733","173540907"
0,"263854047","611769761","173540913"
1,"611769761","1430850195","173540913"
0,"1843359823","1843359777","173540915"
1,"1843359777","1843359764","173540915"
0,"1843359830","1843359867","173540916"
1,"1843359867","564309297","173540916"
0,"1843359756","1843359752","173540917"
0,"1843359738","1843359749","173540921"
0,"1843359553","1843359696","173540923"
0,"933831131","1843359584","173540926"
0,"632635048","1843359930","173540929"
0,"933831000","1843359501","173540932"
1,"1843359501","1843359515","173540932"
0,"1843359767","1843359756","173540934"
1,"1843359756","1843359773","173540934"
2,"1843359773","1843359810","173540934"
0,"1843359699","1843359738","173540942"
1,"1843359738","1843359734","173540942"
0,"1843359777","1843359822","173540943"
0,"564309287","1843359553","173540944"
0,"632621201","1843359991","173540946"
1,"1843359991","4109431131","173540946"
2,"4109431131","1843360002","173540946"
3,"1843360002","1843360003","173540946"
4,"1843360003","1843360006","173540946"
5,"1843360006","1843360019","173540946"
6,"1843360019","1843360038","173540946"
7,"1843360038","1843360040","173540946"
8,"1843360040","1843360042","173540946"
9,"1843360042","5692461988","173540946"
10,"5692461988","5692461955","173540946"
11,"5692461955","5692462010","173540946"
12,"5692462010","4201542506","173540946"
13,"4201542506","5692461945","173540946"
14,"5692461945","5692461946","173540946"
15,"5692461946","2412107968","173540946"
16,"2412107968","1843360095","173540946"
0,"1843359830","1843359841","173540955"
0,"933831125","933831174","173540956"
0,"933831048","1843359615","173540957"
0,"933830896","1843359584","173540958"
1,"1843359584","1843359501","173540958"
0,"1843359695","1843359747","173540962"
1,"1843359747","1843359771","173540962"
2,"1843359771","1843359791","173540962"
0,"1843359648","5696441523","173540964"
1,"5696441523","1843359722","173540964"
0,"1843359876","1843359726","173540967"
0,"933831134","1843359569","173540972"
1,"1843359569","1843359521","173540972"
0,"1843359888","1843359871","173540973"
1,"1843359871","1843359864","173540973"
0,"1843359771","1843359867","173540975"
0,"1843359952","1843359908","173540979"
1,"1843359908","1843359876","173540979"
2,"1843359876","1843359871","173540979"
0,"2018982144","1619562965","173567367"
0,"1846104168","1846104282","173845618"
0,"1846104230","1846104233","173845619"
0,"1846104168","5361630856","173845631"
0,"1846104282","1846104230","173845636"
0,"471513466","471513465","173856100"
1,"471513465","471513463","173856100"
2,"471513463","471513461","173856100"
3,"471513461","3718627973","173856100"
0,"30389435","1848255850","174083428"
0,"1852952791","1852952801","174640129"
0,"1852952788","1852952807","174640130"
0,"1852952803","1852952786","174640133"
0,"1104344792","1852952799","174640134"
1,"1852952799","3749927417","174640134"
0,"1830684654","4157590951","174941688"
0,"1830684653","1855824910","174941690"
0,"941293395","956188543","174943302"
0,"260551164","984073230","175241961"
0,"1858690892","2043309842","175258785"
0,"4440531471","2043309839","175259048"
0,"1858867409","1858879539","175272335"
1,"1858879539","366893706","175272335"
0,"215814052","263369972","175355188"
0,"1914265839","1859576593","175355189"
0,"1859576593","1859576595","175355190"
0,"1859576601","1859576599","175355191"
0,"1859576599","1859576613","175355192"
0,"263369976","261202226","175355193"
1,"261202226","1914243148","175355193"
0,"1859576595","1859576601","175355194"
0,"1860004054","1860004072","175409754"
0,"1860004067","1860004071","175409755"
0,"960187408","303287123","175866299"
0,"268479829","3747567028","176959674"
0,"1874406880","1874406905","176962016"
0,"1875840699","1875840048","177114739"
0,"1875840016","1875840030","177114741"
1,"1875840030","1875840048","177114741"
2,"1875840048","1875840017","177114741"
3,"1875840017","1875839992","177114741"
4,"1875839992","1875840014","177114741"
5,"1875840014","1875840016","177114741"
0,"1875840030","956387462","177114742"
0,"1875840022","1875840028","177114744"
1,"1875840028","4519681400","177114744"
2,"4519681400","1875840101","177114744"
3,"1875840101","1875840121","177114744"
4,"1875840121","4582710116","177114744"
5,"4582710116","1875844565","177114744"
6,"1875844565","1875840117","177114744"
7,"1875840117","1875840055","177114744"
0,"1875840017","1875839849","177114745"
0,"1875839737","1875839799","177114747"
1,"1875839799","4422889786","177114747"
2,"4422889786","4422890289","177114747"
3,"4422890289","1875840027","177114747"
0,"1875839849","1875839992","177114748"
0,"1875840014","1875839906","177114749"
1,"1875839906","1875839799","177114749"
0,"1875840686","1875840236","177114751"
1,"1875840236","1875840055","177114751"
0,"1875839906","1875840236","177114753"
0,"1875844614","1875844662","177116672"
0,"1875844602","1875844613","177116678"
1,"1875844613","1875844614","177116678"
2,"1875844614","1875844615","177116678"
3,"1875844615","1875844604","177116678"
4,"1875844604","1875844596","177116678"
5,"1875844596","1875844595","177116678"
6,"1875844595","1875844598","177116678"
7,"1875844598","1875844602","177116678"
0,"1875844609","4424023843","177116681"
1,"4424023843","1875844668","177116681"
0,"4582710116","4586091415","177116684"
1,"4586091415","1875844569","177116684"
2,"1875844569","2051214240","177116684"
3,"2051214240","1875844620","177116684"
4,"1875844620","1875844648","177116684"
0,"1875844598","1875844609","177116685"
0,"1875844604","2051214252","177116687"
1,"2051214252","1875844612","177116687"
2,"1875844612","2051214254","177116687"
3,"2051214254","1875844620","177116687"
0,"1875844609","1875844613","177116688"
0,"1875844596","1875844568","177116690"
1,"1875844568","4586091415","177116690"
2,"4586091415","1875844565","177116690"
0,"956487768","1875844649","177116691"
1,"1875844649","1875844615","177116691"
0,"1875840121","4424023791","177117025"
1,"4424023791","1875844595","177117025"
0,"905391905","1883487077","177948873"
0,"905391740","1883487078","177948874"
0,"1883487078","905391749","177948875"
0,"1883487077","905391821","177948876"
0,"1609410224","1609410539","177948878"
0,"1609410621","1609410430","177948879"
0,"1609410406","1609410475","177948881"
1,"1609410475","1609410504","177948881"
0,"1609410657","1609410796","177948883"
0,"4782886553","4782886551","177952939"
0,"4782886425","4782886555","177952941"
0,"4782886554","4782886425","177952942"
0,"4782886552","4782886550","177952946"
0,"1019295771","1883521528","177952959"
0,"527840393","527840353","178552212"
0,"1487577343","1895531884","179202218"
1,"1895531884","1895531868","179202218"
0,"1895531891","1743936613","179202219"
0,"1895531884","1895531883","179202223"
0,"1895531824","4309577896","179202224"
0,"1698320379","1743936515","179202225"
0,"1895531819","1207410013","179202226"
1,"1207410013","1207409998","179202226"
2,"1207409998","2496701464","179202226"
3,"2496701464","1207410016","179202226"
0,"622131269","1895531859","179202228"
1,"1895531859","1487577149","179202228"
0,"1895531868","2650847983","179202229"
0,"1487577172","1895531859","179202231"
1,"1895531859","2650847983","179202231"
2,"2650847983","2650847984","179202231"
3,"2650847984","2650847982","179202231"
0,"1898743166","1898743163","179491281"
0,"1898743163","1784975130","179491282"
1,"1784975130","1784975122","179491282"
0,"263698431","263698432","180370451"
1,"263698432","263698433","180370451"
0,"446102795","1636757374","180873590"
1,"1636757374","1636738755","180873590"
2,"1636738755","1102288553","180873590"
3,"1102288553","259441281","180873590"
4,"259441281","1278250722","180873590"
5,"1278250722","446363734","180873590"
0,"1913268589","1913268576","180873596"
1,"1913268576","1913268574","180873596"
2,"1913268574","1913268590","180873596"
3,"1913268590","1636743438","180873596"
4,"1636743438","1913268605","180873596"
5,"1913268605","1913268604","180873596"
6,"1913268604","1913268596","180873596"
7,"1913268596","1913268589","180873596"
0,"1636755316","1913268605","180873597"
0,"1636740251","1913268574","180873606"
0,"440012316","3241909101","180969693"
1,"3241909101","3309369353","180969693"
2,"3309369353","3309369337","180969693"
3,"3309369337","1914153387","180969693"
0,"1102288559","1102288567","180969694"
0,"1914153329","1914153288","180969699"
0,"1914153292","1914153275","180969700"
1,"1914153275","1914153260","180969700"
2,"1914153260","5624801670","180969700"
3,"5624801670","1914153254","180969700"
4,"1914153254","1914153270","180969700"
5,"1914153270","1914153292","180969700"
0,"440012313","440012316","180969701"
0,"440012291","440012292","180969702"
0,"440012292","440012313","180969706"
0,"1914153071","1914153068","180969707"
1,"1914153068","1914153066","180969707"
2,"1914153066","1914153004","180969707"
3,"1914153004","1914153064","180969707"
4,"1914153064","1914153108","180969707"
5,"1914153108","1914153071","180969707"
0,"259441294","259441291","180969708"
1,"259441291","1494579822","180969708"
2,"1494579822","1914152977","180969708"
3,"1914152977","1914152984","180969708"
4,"1914152984","1914152992","180969708"
5,"1914152992","1914153002","180969708"
6,"1914153002","1914153044","180969708"
7,"1914153044","259441294","180969708"
0,"1914153064","1914153240","180969709"
1,"1914153240","1914153446","180969709"
0,"1914153382","1914153387","180969710"
1,"1914153387","1914153369","180969710"
2,"1914153369","1914153342","180969710"
3,"1914153342","1914153382","180969710"
0,"1914153108","1914153120","180969711"
0,"1914153262","1914153260","180969712"
0,"1914153288","1914153292","180969713"
0,"1914153275","1914153262","180969714"
0,"1494579822","1494579794","180969715"
1,"1494579794","1494579795","180969715"
2,"1494579795","1494579561","180969715"
0,"259441490","1102288535","180969716"
0,"1914152977","1914152970","180969717"
0,"1914153212","1914153227","180969718"
1,"1914153227","1914153219","180969718"
0,"1914153066","1914153011","180969719"
0,"1914153139","259441298","180969720"
0,"1914153044","259441297","180969721"
0,"1914153120","1914153068","180969722"
0,"1914153270","1914153288","180969723"
0,"259441298","1914153190","180969724"
0,"1914153011","1914153004","180969725"
0,"1914152970","1914152984","180969726"
0,"1914153329","1914153342","180969727"
0,"1914153369","1914153329","180969728"
0,"1914153262","1914153227","180969729"
0,"1914152970","1494579820","180969731"
1,"1494579820","1914153011","180969731"
0,"1914153120","1914153240","180969732"
0,"427782377","427782486","180975151"
1,"427782486","427782432","180975151"
0,"420820303","420822640","180975152"
0,"427780784","919676518","180975153"
0,"919458070","919676543","180975154"
1,"919676543","6332140211","180975154"
0,"919458073","427780784","180975155"
0,"919458075","919458070","180975156"
0,"427782505","964926662","180975159"
1,"964926662","1121909687","180975159"
0,"919458070","919458073","180975161"
1,"919458073","427782432","180975161"
0,"427780784","919458075","180975162"
1,"919458075","427780781","180975162"
0,"258956854","427782377","180975164"
0,"1914243120","215814196","180980621"
0,"215814196","249092317","180980625"
1,"249092317","287571066","180980625"
2,"287571066","261204981","180980625"
3,"261204981","825340787","180980625"
0,"1914243143","1914243142","180980628"
0,"1914243148","1914243147","180980629"
0,"1914243145","1914243143","180980631"
0,"1914243122","1914243121","180980637"
0,"1914243142","5808132586","180980638"
0,"1914243146","1914243145","180980639"
0,"1914243147","1914243146","180980640"
0,"1914243151","1914243148","180980641"
0,"1914243121","1274431675","180980646"
0,"1914243129","1493188242","180980648"
0,"1914243141","1914243134","180980649"
0,"1914243134","1914243129","180980650"
0,"1914265835","249082633","180986206"
0,"249082617","1914265835","180986207"
0,"215942997","41161677","180986208"
0,"1121865018","283248561","180986209"
0,"1914265820","1914265822","180986210"
0,"1768666240","1768666241","180986211"
0,"1914265818","1914265820","180986212"
0,"1914265812","1914265814","180986213"
0,"1914265810","1914265812","180986214"
0,"1768666241","1768666245","180986216"
1,"1768666245","1768666263","180986216"
0,"1914265814","1914265818","180986217"
0,"1914265822","1387595194","180986218"
0,"1914265796","1914265804","180986219"
1,"1914265804","1914265810","180986219"
0,"1121865018","1326394154","180986220"
0,"1326394154","1914265796","180986221"
0,"1914299909","264111621","180990545"
1,"264111621","907006021","180990545"
0,"267201734","264111565","180990546"
0,"264111565","1830677739","180990547"
0,"951656256","4243102554","181651093"
1,"4243102554","1920623871","181651093"
0,"1920624004","1920623985","181651095"
0,"3722135566","3721890918","181654347"
0,"30438670","4554303312","181654349"
0,"1609410443","1609410295","182371070"
0,"1930715847","1930715835","182709301"
1,"1930715835","1930715842","182709301"
0,"1930735052","1930735040","182711208"
1,"1930735040","1930735058","182711208"
0,"296394965","1930735040","182711211"
0,"1930735044","1930735058","182711213"
0,"1930735084","1930735073","182711216"
0,"951656570","951656256","182889054"
1,"951656256","471534835","182889054"
2,"471534835","1920623985","182889054"
3,"1920623985","951656439","182889054"
0,"4243102554","1932475565","182890641"
0,"1792077953","1792077954","183491577"
1,"1792077954","1792077952","183491577"
2,"1792077952","297511675","183491577"
3,"297511675","1792067075","183491577"
0,"1792069518","297511675","183561968"
